"","mun","year","Nombre municipio","Departamento","presencia","Guerrilla","Paramilitaries","Disputa"
"6209",50606,2002,"Restrepo","Meta",3,1,1,1
"6210",50680,2002,"San Carlos De Guaroa","Meta",2,0,1,0
"6211",50683,2002,"San Juan De Arama","Meta",1,1,0,0
"6212",50686,2002,"San Juanito","Meta",1,1,0,0
"6213",50689,2002,"San Martín","Meta",3,1,1,1
"6214",50711,2002,"Vistahermosa","Meta",1,1,0,0
"6215",52001,2002,"Pasto","Nariño",1,1,0,0
"6216",52019,2002,"Albán","Nariño",3,1,1,1
"6217",52022,2002,"Aldana","Nariño",3,1,1,1
"6218",52036,2002,"Ancuyá","Nariño",0,0,0,0
"6219",52051,2002,"Arboleda","Nariño",3,1,1,1
"6220",52079,2002,"Barbacoas","Nariño",1,1,0,0
"6221",52083,2002,"Belén","Nariño",0,0,0,0
"6222",52110,2002,"Buesaco","Nariño",1,1,0,0
"6223",52203,2002,"Colón","Nariño",1,1,0,0
"6224",52207,2002,"Consaca","Nariño",0,0,0,0
"6225",52210,2002,"Contadero","Nariño",0,0,0,0
"6226",52215,2002,"Córdoba","Nariño",1,1,0,0
"6227",52224,2002,"Cuaspud","Nariño",1,1,0,0
"6228",52227,2002,"Cumbal","Nariño",1,1,0,0
"6229",52233,2002,"Cumbitara","Nariño",1,1,0,0
"6230",52240,2002,"Chachagüí","Nariño",0,0,0,0
"6231",52250,2002,"El Charco","Nariño",3,1,1,1
"6232",52254,2002,"El Peñol","Nariño",3,1,1,1
"6233",52256,2002,"El Rosario","Nariño",0,0,0,0
"6234",52258,2002,"El Tablón De Gómez","Nariño",1,1,0,0
"6235",52260,2002,"El Tambo","Nariño",0,0,0,0
"6236",52287,2002,"Funes","Nariño",1,1,0,0
"6237",52317,2002,"Guachucal","Nariño",0,0,0,0
"6238",52320,2002,"Guaitarilla","Nariño",0,0,0,0
"6239",52323,2002,"Gualmatán","Nariño",0,0,0,0
"6240",52352,2002,"Iles","Nariño",0,0,0,0
"6241",52354,2002,"Imués","Nariño",0,0,0,0
"6242",52356,2002,"Ipiales","Nariño",1,1,0,0
"6243",52378,2002,"La Cruz","Nariño",1,1,0,0
"6244",52381,2002,"La Florida","Nariño",0,0,0,0
"6245",52385,2002,"La Llanada","Nariño",0,0,0,0
"6246",52390,2002,"La Tola","Nariño",1,1,0,0
"6247",52399,2002,"La Unión","Nariño",0,0,0,0
"6248",52405,2002,"Leiva","Nariño",3,1,1,1
"6249",52411,2002,"Linares","Nariño",0,0,0,0
"6250",52418,2002,"Los Andes","Nariño",1,1,0,0
"6251",52427,2002,"Magüi","Nariño",0,0,0,0
"6252",52435,2002,"Mallama","Nariño",1,1,0,0
"6253",52473,2002,"Mosquera","Nariño",0,0,0,0
"6254",52480,2002,"Nariño","Nariño",0,0,0,0
"6255",52490,2002,"Olaya Herrera","Nariño",0,0,0,0
"6256",52506,2002,"Ospina","Nariño",0,0,0,0
"6257",52520,2002,"Francisco Pizarro","Nariño",0,0,0,0
"6258",52540,2002,"Policarpa","Nariño",3,1,1,1
"6259",52560,2002,"Potosí","Nariño",1,1,0,0
"6260",52565,2002,"Providencia","Nariño",0,0,0,0
"6261",52573,2002,"Puerres","Nariño",3,1,1,1
"6262",52585,2002,"Pupiales","Nariño",3,1,1,1
"6263",52612,2002,"Ricaurte","Nariño",1,1,0,0
"6264",52621,2002,"Roberto Payán","Nariño",1,1,0,0
"6265",52678,2002,"Samaniego","Nariño",1,1,0,0
"6266",52683,2002,"Sandoná","Nariño",1,1,0,0
"6267",52685,2002,"San Bernardo","Nariño",3,1,1,1
"6268",52687,2002,"San Lorenzo","Nariño",0,0,0,0
"6269",52693,2002,"San Pablo","Nariño",3,1,1,1
"6270",52694,2002,"San Pedro De Cartago","Nariño",1,1,0,0
"6271",52696,2002,"Santa Bárbara","Nariño",0,0,0,0
"6272",52699,2002,"Santacruz","Nariño",1,1,0,0
"6273",52720,2002,"Sapuyes","Nariño",0,0,0,0
"6274",52786,2002,"Taminango","Nariño",1,1,0,0
"6275",52788,2002,"Tangua","Nariño",3,1,1,1
"6276",52835,2002,"San Andres De Tumaco","Nariño",1,1,0,0
"6277",52838,2002,"Túquerres","Nariño",3,1,1,1
"6278",52885,2002,"Yacuanquer","Nariño",3,1,1,1
"6279",54001,2002,"Cúcuta","Norte De Santander",3,1,1,1
"6280",54003,2002,"Abrego","Norte De Santander",1,1,0,0
"6281",54051,2002,"Arboledas","Norte De Santander",1,1,0,0
"6282",54099,2002,"Bochalema","Norte De Santander",1,1,0,0
"6283",54109,2002,"Bucarasica","Norte De Santander",1,1,0,0
"6284",54125,2002,"Cácota","Norte De Santander",0,0,0,0
"6285",54128,2002,"Cachirá","Norte De Santander",1,1,0,0
"6286",54172,2002,"Chinácota","Norte De Santander",1,1,0,0
"6287",54174,2002,"Chitagá","Norte De Santander",1,1,0,0
"6288",54206,2002,"Convención","Norte De Santander",3,1,1,1
"6289",54223,2002,"Cucutilla","Norte De Santander",1,1,0,0
"6290",54239,2002,"Durania","Norte De Santander",1,1,0,0
"6291",54245,2002,"El Carmen","Norte De Santander",1,1,0,0
"6292",54250,2002,"El Tarra","Norte De Santander",3,1,1,1
"6293",54261,2002,"El Zulia","Norte De Santander",3,1,1,1
"6294",54313,2002,"Gramalote","Norte De Santander",1,1,0,0
"6295",54344,2002,"Hacarí","Norte De Santander",1,1,0,0
"6296",54347,2002,"Herrán","Norte De Santander",0,0,0,0
"6297",54377,2002,"Labateca","Norte De Santander",0,0,0,0
"6298",54385,2002,"La Esperanza","Norte De Santander",0,0,0,0
"6299",54398,2002,"La Playa","Norte De Santander",1,1,0,0
"6300",54405,2002,"Los Patios","Norte De Santander",1,1,0,0
"6301",54418,2002,"Lourdes","Norte De Santander",0,0,0,0
"6302",54480,2002,"Mutiscua","Norte De Santander",0,0,0,0
"6303",54498,2002,"Ocaña","Norte De Santander",1,1,0,0
"6304",54518,2002,"Pamplona","Norte De Santander",3,1,1,1
"6305",54520,2002,"Pamplonita","Norte De Santander",0,0,0,0
"6306",54553,2002,"Puerto Santander","Norte De Santander",3,1,1,1
"6307",54599,2002,"Ragonvalia","Norte De Santander",1,1,0,0
"6308",54660,2002,"Salazar","Norte De Santander",3,1,1,1
"6309",54670,2002,"San Calixto","Norte De Santander",3,1,1,1
"6310",54673,2002,"San Cayetano","Norte De Santander",1,1,0,0
"6311",54680,2002,"Santiago","Norte De Santander",3,1,1,1
"6312",54720,2002,"Sardinata","Norte De Santander",3,1,1,1
"6313",54743,2002,"Silos","Norte De Santander",0,0,0,0
"6314",54800,2002,"Teorama","Norte De Santander",3,1,1,1
"6315",54810,2002,"Tibú","Norte De Santander",1,1,0,0
"6316",54820,2002,"Toledo","Norte De Santander",1,1,0,0
"6317",54871,2002,"Villa Caro","Norte De Santander",1,1,0,0
"6318",54874,2002,"Villa Del Rosario","Norte De Santander",2,0,1,0
"6319",63001,2002,"Armenia","Quindio",2,0,1,0
"6320",63111,2002,"Buenavista","Quindio",0,0,0,0
"6321",63130,2002,"Calarca","Quindio",1,1,0,0
"6322",63190,2002,"Circasia","Quindio",3,1,1,1
"6323",63212,2002,"Córdoba","Quindio",0,0,0,0
"6324",63272,2002,"Filandia","Quindio",0,0,0,0
"6325",63302,2002,"Génova","Quindio",3,1,1,1
"6326",63401,2002,"La Tebaida","Quindio",3,1,1,1
"6327",63470,2002,"Montenegro","Quindio",3,1,1,1
"6328",63548,2002,"Pijao","Quindio",3,1,1,1
"6329",63594,2002,"Quimbaya","Quindio",0,0,0,0
"6330",63690,2002,"Salento","Quindio",3,1,1,1
"6331",66001,2002,"Pereira","Risaralda",3,1,1,1
"6332",66045,2002,"Apía","Risaralda",1,1,0,0
"6333",66075,2002,"Balboa","Risaralda",0,0,0,0
"6334",66088,2002,"Belén De Umbría","Risaralda",1,1,0,0
"6335",66170,2002,"Dosquebradas","Risaralda",2,0,1,0
"6336",66318,2002,"Guática","Risaralda",1,1,0,0
"6337",66383,2002,"La Celia","Risaralda",0,0,0,0
"6338",66400,2002,"La Virginia","Risaralda",2,0,1,0
"6339",66440,2002,"Marsella","Risaralda",0,0,0,0
"6340",66456,2002,"Mistrató","Risaralda",2,0,1,0
"6341",66572,2002,"Pueblo Rico","Risaralda",3,1,1,1
"6342",66594,2002,"Quinchía","Risaralda",2,0,1,0
"6343",66682,2002,"Santa Rosa De Cabal","Risaralda",0,0,0,0
"6344",66687,2002,"Santuario","Risaralda",2,0,1,0
"6345",68001,2002,"Bucaramanga","Santander",3,1,1,1
"6346",68013,2002,"Aguada","Santander",0,0,0,0
"6347",68020,2002,"Albania","Santander",0,0,0,0
"6348",68051,2002,"Aratoca","Santander",0,0,0,0
"6349",68077,2002,"Barbosa","Santander",3,1,1,1
"6350",68079,2002,"Barichara","Santander",0,0,0,0
"6351",68081,2002,"Barrancabermeja","Santander",3,1,1,1
"6352",68092,2002,"Betulia","Santander",3,1,1,1
"6353",68101,2002,"Bolívar","Santander",1,1,0,0
"6354",68121,2002,"Cabrera","Santander",0,0,0,0
"6355",68132,2002,"California","Santander",1,1,0,0
"6356",68147,2002,"Capitanejo","Santander",3,1,1,1
"6357",68152,2002,"Carcasí","Santander",3,1,1,1
"6358",68160,2002,"Cepitá","Santander",3,1,1,1
"6359",68162,2002,"Cerrito","Santander",3,1,1,1
"6360",68167,2002,"Charalá","Santander",0,0,0,0
"6361",68169,2002,"Charta","Santander",1,1,0,0
"6362",68176,2002,"Chima","Santander",0,0,0,0
"6363",68179,2002,"Chipatá","Santander",0,0,0,0
"6364",68190,2002,"Cimitarra","Santander",3,1,1,1
"6365",68207,2002,"Concepción","Santander",0,0,0,0
"6366",68209,2002,"Confines","Santander",0,0,0,0
"6367",68211,2002,"Contratación","Santander",0,0,0,0
"6368",68217,2002,"Coromoro","Santander",0,0,0,0
"6369",68229,2002,"Curití","Santander",0,0,0,0
"6370",68235,2002,"El Carmen De Chucurí","Santander",0,0,0,0
"6371",68245,2002,"El Guacamayo","Santander",0,0,0,0
"6372",68250,2002,"El Peñón","Santander",0,0,0,0
"6373",68255,2002,"El Playón","Santander",1,1,0,0
"6374",68264,2002,"Encino","Santander",0,0,0,0
"6375",68266,2002,"Enciso","Santander",0,0,0,0
"6376",68271,2002,"Florián","Santander",2,0,1,0
"6377",68276,2002,"Floridablanca","Santander",3,1,1,1
"6378",68296,2002,"Galán","Santander",1,1,0,0
"6379",68298,2002,"Gambita","Santander",0,0,0,0
"6380",68307,2002,"Girón","Santander",1,1,0,0
"6381",68318,2002,"Guaca","Santander",0,0,0,0
"6382",68320,2002,"Guadalupe","Santander",0,0,0,0
"6383",68322,2002,"Guapotá","Santander",0,0,0,0
"6384",68324,2002,"Guavatá","Santander",1,1,0,0
"6385",68327,2002,"Güepsa","Santander",0,0,0,0
"6386",68344,2002,"Hato","Santander",0,0,0,0
"6387",68368,2002,"Jesús María","Santander",0,0,0,0
"6388",68370,2002,"Jordán","Santander",0,0,0,0
"6389",68377,2002,"La Belleza","Santander",1,1,0,0
"6390",68385,2002,"Landázuri","Santander",1,1,0,0
"6391",68397,2002,"La Paz","Santander",0,0,0,0
"6392",68406,2002,"Lebríja","Santander",1,1,0,0
"6393",68418,2002,"Los Santos","Santander",0,0,0,0
"6394",68425,2002,"Macaravita","Santander",3,1,1,1
"6395",68432,2002,"Málaga","Santander",1,1,0,0
"6396",68444,2002,"Matanza","Santander",1,1,0,0
"6397",68464,2002,"Mogotes","Santander",0,0,0,0
"6398",68468,2002,"Molagavita","Santander",0,0,0,0
"6399",68498,2002,"Ocamonte","Santander",0,0,0,0
"6400",68500,2002,"Oiba","Santander",0,0,0,0
"6401",68502,2002,"Onzaga","Santander",0,0,0,0
"6402",68522,2002,"Palmar","Santander",0,0,0,0
"6403",68524,2002,"Palmas Del Socorro","Santander",0,0,0,0
"6404",68533,2002,"Páramo","Santander",0,0,0,0
"6405",68547,2002,"Piedecuesta","Santander",3,1,1,1
"6406",68549,2002,"Pinchote","Santander",0,0,0,0
"6407",68572,2002,"Puente Nacional","Santander",1,1,0,0
"6408",68573,2002,"Puerto Parra","Santander",0,0,0,0
"6409",68575,2002,"Puerto Wilches","Santander",3,1,1,1
"6410",68615,2002,"Rionegro","Santander",1,1,0,0
"6411",68655,2002,"Sabana De Torres","Santander",3,1,1,1
"6412",68669,2002,"San Andrés","Santander",0,0,0,0
"6413",68673,2002,"San Benito","Santander",0,0,0,0
"6414",68679,2002,"San Gil","Santander",0,0,0,0
"6415",68682,2002,"San Joaquín","Santander",0,0,0,0
"6416",68684,2002,"San José De Miranda","Santander",0,0,0,0
"6417",68686,2002,"San Miguel","Santander",3,1,1,1
"6418",68689,2002,"San Vicente De Chucurí","Santander",2,0,1,0
"6419",68705,2002,"Santa Bárbara","Santander",0,0,0,0
"6420",68720,2002,"Santa Helena Del Opón","Santander",3,1,1,1
"6421",68745,2002,"Simacota","Santander",0,0,0,0
"6422",68755,2002,"Socorro","Santander",0,0,0,0
"6423",68770,2002,"Suaita","Santander",0,0,0,0
"6424",68773,2002,"Sucre","Santander",1,1,0,0
"6425",68780,2002,"Suratá","Santander",1,1,0,0
"6426",68820,2002,"Tona","Santander",1,1,0,0
"6427",68855,2002,"Valle De San José","Santander",0,0,0,0
"6428",68861,2002,"Vélez","Santander",3,1,1,1
"6429",68867,2002,"Vetas","Santander",0,0,0,0
"6430",68872,2002,"Villanueva","Santander",0,0,0,0
"6431",68895,2002,"Zapatoca","Santander",3,1,1,1
"6432",70001,2002,"Sincelejo","Sucre",2,0,1,0
"6433",70110,2002,"Buenavista","Sucre",3,1,1,1
"6434",70124,2002,"Caimito","Sucre",3,1,1,1
"6435",70204,2002,"Coloso","Sucre",3,1,1,1
"6436",70215,2002,"Corozal","Sucre",3,1,1,1
"6437",70221,2002,"Coveñas","Sucre",2,0,1,0
"6438",70230,2002,"Chalán","Sucre",2,0,1,0
"6439",70233,2002,"El Roble","Sucre",3,1,1,1
"6440",70235,2002,"Galeras","Sucre",1,1,0,0
"6441",70265,2002,"Guaranda","Sucre",1,1,0,0
"6442",70400,2002,"La Unión","Sucre",3,1,1,1
"6443",70418,2002,"Los Palmitos","Sucre",1,1,0,0
"6444",70429,2002,"Majagual","Sucre",3,1,1,1
"6445",70473,2002,"Morroa","Sucre",3,1,1,1
"6446",70508,2002,"Ovejas","Sucre",3,1,1,1
"6447",70523,2002,"Palmito","Sucre",3,1,1,1
"6448",70670,2002,"Sampués","Sucre",2,0,1,0
"6449",70678,2002,"San Benito Abad","Sucre",1,1,0,0
"6450",70702,2002,"San Juan De Betulia","Sucre",3,1,1,1
"6451",70708,2002,"San Marcos","Sucre",0,0,0,0
"6452",70713,2002,"San Onofre","Sucre",3,1,1,1
"6453",70717,2002,"San Pedro","Sucre",3,1,1,1
"6454",70742,2002,"San Luis De Sincé","Sucre",3,1,1,1
"6455",70771,2002,"Sucre","Sucre",3,1,1,1
"6456",70820,2002,"Santiago De Tolú","Sucre",3,1,1,1
"6457",70823,2002,"Tolú Viejo","Sucre",1,1,0,0
"6458",73001,2002,"Ibagué","Tolima",1,1,0,0
"6459",73024,2002,"Alpujarra","Tolima",1,1,0,0
"6460",73026,2002,"Alvarado","Tolima",1,1,0,0
"6461",73030,2002,"Ambalema","Tolima",2,0,1,0
"6462",73043,2002,"Anzoátegui","Tolima",1,1,0,0
"6463",73055,2002,"Armero","Tolima",1,1,0,0
"6464",73067,2002,"Ataco","Tolima",1,1,0,0
"6465",73124,2002,"Cajamarca","Tolima",1,1,0,0
"6466",73148,2002,"Carmen De Apicalá","Tolima",3,1,1,1
"6467",73152,2002,"Casabianca","Tolima",1,1,0,0
"6468",73168,2002,"Chaparral","Tolima",3,1,1,1
"6469",73200,2002,"Coello","Tolima",3,1,1,1
"6470",73217,2002,"Coyaima","Tolima",3,1,1,1
"6471",73226,2002,"Cunday","Tolima",1,1,0,0
"6472",73236,2002,"Dolores","Tolima",1,1,0,0
"6473",73268,2002,"Espinal","Tolima",3,1,1,1
"6474",73270,2002,"Falan","Tolima",3,1,1,1
"6475",73275,2002,"Flandes","Tolima",3,1,1,1
"6476",73283,2002,"Fresno","Tolima",3,1,1,1
"6477",73319,2002,"Guamo","Tolima",0,0,0,0
"6478",73347,2002,"Herveo","Tolima",2,0,1,0
"6479",73349,2002,"Honda","Tolima",3,1,1,1
"6480",73352,2002,"Icononzo","Tolima",1,1,0,0
"6481",73408,2002,"Lérida","Tolima",3,1,1,1
"6482",73411,2002,"Líbano","Tolima",1,1,0,0
"6483",73443,2002,"Mariquita","Tolima",1,1,0,0
"6484",73449,2002,"Melgar","Tolima",0,0,0,0
"6485",73461,2002,"Murillo","Tolima",1,1,0,0
"6486",73483,2002,"Natagaima","Tolima",3,1,1,1
"6487",73504,2002,"Ortega","Tolima",3,1,1,1
"6488",73520,2002,"Palocabildo","Tolima",3,1,1,1
"6489",73547,2002,"Piedras","Tolima",0,0,0,0
"6490",73555,2002,"Planadas","Tolima",1,1,0,0
"6491",73563,2002,"Prado","Tolima",1,1,0,0
"6492",73585,2002,"Purificación","Tolima",1,1,0,0
"6493",73616,2002,"Rioblanco","Tolima",0,0,0,0
"6494",73622,2002,"Roncesvalles","Tolima",3,1,1,1
"6495",73624,2002,"Rovira","Tolima",1,1,0,0
"6496",73671,2002,"Saldaña","Tolima",0,0,0,0
"6497",73675,2002,"San Antonio","Tolima",3,1,1,1
"6498",73678,2002,"San Luis","Tolima",3,1,1,1
"6499",73686,2002,"Santa Isabel","Tolima",1,1,0,0
"6500",73770,2002,"Suárez","Tolima",0,0,0,0
"6501",73854,2002,"Valle De San Juan","Tolima",3,1,1,1
"6502",73861,2002,"Venadillo","Tolima",1,1,0,0
"6503",73870,2002,"Villahermosa","Tolima",1,1,0,0
"6504",73873,2002,"Villarrica","Tolima",0,0,0,0
"6505",76001,2002,"Cali","Valle Del Cauca",2,0,1,0
"6506",76020,2002,"Alcalá","Valle Del Cauca",0,0,0,0
"6507",76036,2002,"Andalucía","Valle Del Cauca",0,0,0,0
"6508",76041,2002,"Ansermanuevo","Valle Del Cauca",0,0,0,0
"6509",76054,2002,"Argelia","Valle Del Cauca",0,0,0,0
"6510",76100,2002,"Bolívar","Valle Del Cauca",0,0,0,0
"6511",76109,2002,"Buenaventura","Valle Del Cauca",3,1,1,1
"6512",76111,2002,"Guadalajara De Buga","Valle Del Cauca",1,1,0,0
"6513",76113,2002,"Bugalagrande","Valle Del Cauca",3,1,1,1
"6514",76122,2002,"Caicedonia","Valle Del Cauca",3,1,1,1
"6515",76126,2002,"Calima","Valle Del Cauca",3,1,1,1
"6516",76130,2002,"Candelaria","Valle Del Cauca",0,0,0,0
"6517",76147,2002,"Cartago","Valle Del Cauca",3,1,1,1
"6518",76233,2002,"Dagua","Valle Del Cauca",3,1,1,1
"6519",76243,2002,"El Águila","Valle Del Cauca",0,0,0,0
"6520",76246,2002,"El Cairo","Valle Del Cauca",2,0,1,0
"6521",76248,2002,"El Cerrito","Valle Del Cauca",3,1,1,1
"6522",76250,2002,"El Dovio","Valle Del Cauca",2,0,1,0
"6523",76275,2002,"Florida","Valle Del Cauca",3,1,1,1
"6524",76306,2002,"Ginebra","Valle Del Cauca",3,1,1,1
"6525",76318,2002,"Guacarí","Valle Del Cauca",3,1,1,1
"6526",76364,2002,"Jamundí","Valle Del Cauca",3,1,1,1
"6527",76377,2002,"La Cumbre","Valle Del Cauca",3,1,1,1
"6528",76400,2002,"La Unión","Valle Del Cauca",2,0,1,0
"6529",76403,2002,"La Victoria","Valle Del Cauca",0,0,0,0
"6530",76497,2002,"Obando","Valle Del Cauca",0,0,0,0
"6531",76520,2002,"Palmira","Valle Del Cauca",2,0,1,0
"6532",76563,2002,"Pradera","Valle Del Cauca",3,1,1,1
"6533",76606,2002,"Restrepo","Valle Del Cauca",0,0,0,0
"6534",76616,2002,"Riofrío","Valle Del Cauca",0,0,0,0
"6535",76622,2002,"Roldanillo","Valle Del Cauca",0,0,0,0
"6536",76670,2002,"San Pedro","Valle Del Cauca",0,0,0,0
"6537",76736,2002,"Sevilla","Valle Del Cauca",1,1,0,0
"6538",76823,2002,"Toro","Valle Del Cauca",2,0,1,0
"6539",76828,2002,"Trujillo","Valle Del Cauca",0,0,0,0
"6540",76834,2002,"Tuluá","Valle Del Cauca",2,0,1,0
"6541",76845,2002,"Ulloa","Valle Del Cauca",0,0,0,0
"6542",76863,2002,"Versalles","Valle Del Cauca",0,0,0,0
