"","mun","year","FARC","AUC","ELN","ERP","ERG","EPL","BACRIM","Guerrilla","Paramilitaries"
"7887",13688,2000,0,1,1,0,0,0,0,1,1
"7888",13744,2000,0,1,1,0,0,0,0,1,1
"7889",13760,2000,0,1,0,0,0,0,0,0,1
"7890",13780,2000,0,1,0,0,0,0,0,0,1
"7891",13810,2000,0,1,1,0,0,0,0,1,1
"7892",13836,2000,0,1,0,0,0,0,0,0,1
"7893",13838,2000,0,1,0,0,0,0,0,0,1
"7894",13873,2000,0,1,0,0,0,0,0,0,1
"7895",13894,2000,1,1,0,0,0,0,0,1,1
"7896",15001,2000,0,1,0,0,0,0,0,0,1
"7897",15022,2000,0,1,0,0,0,0,0,0,1
"7898",15047,2000,1,1,1,0,0,0,0,1,1
"7899",15051,2000,0,1,0,0,0,0,0,0,1
"7900",15087,2000,0,1,1,0,0,0,0,1,1
"7901",15090,2000,0,1,0,0,0,0,0,0,1
"7902",15092,2000,0,1,0,0,0,0,0,0,1
"7903",15097,2000,0,1,0,0,0,0,0,0,1
"7904",15104,2000,0,1,1,0,0,0,0,1,1
"7905",15106,2000,0,1,0,0,0,0,0,0,1
"7906",15109,2000,0,1,0,0,0,0,0,0,1
"7907",15114,2000,0,1,0,0,0,0,0,0,1
"7908",15131,2000,0,1,0,0,0,0,0,0,1
"7909",15135,2000,0,1,0,0,0,0,0,0,1
"7910",15162,2000,0,1,0,0,0,0,0,0,1
"7911",15172,2000,0,1,0,0,0,0,0,0,1
"7912",15176,2000,0,1,0,0,0,0,0,0,1
"7913",15180,2000,0,1,0,0,0,0,0,0,1
"7914",15183,2000,1,1,0,0,0,0,0,1,1
"7915",15185,2000,0,1,0,0,0,0,0,0,1
"7916",15187,2000,0,1,0,0,0,0,0,0,1
"7917",15189,2000,0,1,0,0,0,0,0,0,1
"7918",15204,2000,0,1,0,0,0,0,0,0,1
"7919",15212,2000,0,1,0,0,0,0,0,0,1
"7920",15215,2000,1,1,0,0,0,0,0,1,1
"7921",15218,2000,1,1,0,0,0,0,0,1,1
"7922",15223,2000,1,1,1,0,0,0,0,1,1
"7923",15224,2000,0,1,0,0,0,0,0,0,1
"7924",15226,2000,0,1,0,0,0,0,0,0,1
"7925",15232,2000,0,1,0,0,0,0,0,0,1
"7926",15236,2000,0,1,0,0,0,0,0,0,1
"7927",15238,2000,1,1,1,0,0,0,0,1,1
"7928",15244,2000,0,1,0,0,0,0,0,0,1
"7929",15248,2000,1,1,0,0,0,0,0,1,1
"7930",15272,2000,0,1,0,0,0,0,0,0,1
"7931",15276,2000,0,1,0,0,0,0,0,0,1
"7932",15293,2000,0,1,0,0,0,0,0,0,1
"7933",15296,2000,1,1,0,0,0,0,0,1,1
"7934",15299,2000,0,1,0,0,0,0,0,0,1
"7935",15317,2000,0,1,0,0,0,0,0,0,1
"7936",15322,2000,0,1,0,0,0,0,0,0,1
"7937",15325,2000,1,1,0,0,0,0,0,1,1
"7938",15332,2000,1,1,1,0,0,0,0,1,1
"7939",15362,2000,0,1,0,0,0,0,0,0,1
"7940",15367,2000,0,1,0,0,0,0,0,0,1
"7941",15368,2000,0,1,0,0,0,0,0,0,1
"7942",15377,2000,1,1,1,0,0,0,0,1,1
"7943",15380,2000,0,1,0,0,0,0,0,0,1
"7944",15401,2000,0,1,0,0,0,0,0,0,1
"7945",15403,2000,1,1,0,0,0,0,0,1,1
"7946",15407,2000,0,1,0,0,0,0,0,0,1
"7947",15425,2000,0,1,0,0,0,0,0,0,1
"7948",15442,2000,0,1,0,0,0,0,0,0,1
"7949",15455,2000,0,1,0,0,0,0,0,0,1
"7950",15464,2000,1,1,0,0,0,0,0,1,1
"7951",15466,2000,0,1,0,0,0,0,0,0,1
"7952",15469,2000,0,1,0,0,0,0,0,0,1
"7953",15476,2000,0,1,0,0,0,0,0,0,1
"7954",15480,2000,0,1,0,0,0,0,0,0,1
"7955",15491,2000,0,1,0,0,0,0,0,0,1
"7956",15494,2000,0,1,0,0,0,0,0,0,1
"7957",15500,2000,0,1,0,0,0,0,0,0,1
"7958",15507,2000,0,1,0,0,0,0,0,0,1
"7959",15511,2000,0,1,0,0,0,0,0,0,1
"7960",15514,2000,1,1,0,0,0,0,0,1,1
"7961",15516,2000,1,1,0,0,0,0,0,1,1
"7962",15518,2000,1,1,1,0,0,0,0,1,1
"7963",15522,2000,0,1,0,0,0,0,0,0,1
"7964",15531,2000,0,1,0,0,0,0,0,0,1
"7965",15533,2000,0,1,0,0,0,0,0,0,1
"7966",15537,2000,0,1,0,0,0,0,0,0,1
"7967",15542,2000,0,1,0,0,0,0,0,0,1
"7968",15550,2000,0,1,0,0,0,0,0,0,1
"7969",15572,2000,0,1,0,0,0,0,0,0,1
"7970",15580,2000,0,1,0,0,0,0,0,0,1
"7971",15599,2000,0,1,0,0,0,0,0,0,1
"7972",15600,2000,0,1,0,0,0,0,0,0,1
"7973",15621,2000,0,1,0,0,0,0,0,0,1
"7974",15632,2000,0,1,0,0,0,0,0,0,1
"7975",15638,2000,0,1,0,0,0,0,0,0,1
"7976",15646,2000,0,1,0,0,0,0,0,0,1
"7977",15660,2000,0,1,0,0,0,0,0,0,1
"7978",15664,2000,0,1,0,0,0,0,0,0,1
"7979",15667,2000,0,1,0,0,0,0,0,0,1
"7980",15673,2000,1,1,1,0,0,0,0,1,1
"7981",15676,2000,0,1,0,0,0,0,0,0,1
"7982",15681,2000,0,1,0,0,0,0,0,0,1
"7983",15686,2000,0,1,0,0,0,0,0,0,1
"7984",15690,2000,0,1,0,0,0,0,0,0,1
"7985",15693,2000,0,1,1,0,0,0,0,1,1
"7986",15696,2000,0,1,0,0,0,0,0,0,1
"7987",15720,2000,1,1,0,0,0,0,0,1,1
"7988",15723,2000,0,1,0,0,0,0,0,0,1
"7989",15740,2000,0,1,0,0,0,0,0,0,1
"7990",15753,2000,0,1,0,0,0,0,0,0,1
"7991",15755,2000,0,1,1,0,0,0,0,1,1
"7992",15757,2000,1,1,0,0,0,0,0,1,1
"7993",15759,2000,1,1,1,0,0,0,0,1,1
"7994",15761,2000,0,1,0,0,0,0,0,0,1
"7995",15762,2000,0,1,0,0,0,0,0,0,1
"7996",15763,2000,0,1,0,0,0,0,0,0,1
"7997",15764,2000,0,1,0,0,0,0,0,0,1
"7998",15774,2000,0,1,0,0,0,0,0,0,1
"7999",15776,2000,0,1,0,0,0,0,0,0,1
"8000",15778,2000,0,1,0,0,0,0,0,0,1
"8001",15790,2000,1,1,0,0,0,0,0,1,1
"8002",15798,2000,0,1,0,0,0,0,0,0,1
"8003",15804,2000,0,1,0,0,0,0,0,0,1
"8004",15806,2000,0,1,0,0,0,0,0,0,1
"8005",15808,2000,0,1,0,0,0,0,0,0,1
"8006",15810,2000,0,1,0,0,0,0,0,0,1
"8007",15814,2000,0,1,0,0,0,0,0,0,1
"8008",15816,2000,0,1,0,0,0,0,0,0,1
"8009",15820,2000,0,1,0,0,0,0,0,0,1
"8010",15822,2000,0,1,0,0,0,0,0,0,1
"8011",15832,2000,0,1,0,0,0,0,0,0,1
"8012",15835,2000,0,1,0,0,0,0,0,0,1
"8013",15837,2000,0,1,0,0,0,0,0,0,1
"8014",15839,2000,0,1,0,0,0,0,0,0,1
"8015",15842,2000,0,1,0,0,0,0,0,0,1
"8016",15861,2000,0,1,0,0,0,0,0,0,1
"8017",15879,2000,0,1,0,0,0,0,0,0,1
"8018",15897,2000,0,1,0,0,0,0,0,0,1
"8019",17001,2000,0,1,1,0,0,0,0,1,1
"8020",17013,2000,0,1,1,0,0,0,0,1,1
"8021",17042,2000,1,1,1,0,0,0,0,1,1
"8022",17050,2000,0,1,0,0,0,0,0,0,1
"8023",17088,2000,1,1,0,0,0,0,0,1,1
"8024",17174,2000,0,1,0,0,0,0,0,0,1
"8025",17272,2000,0,1,0,0,0,0,0,0,1
"8026",17380,2000,0,1,0,0,0,0,0,0,1
"8027",17388,2000,0,1,0,0,0,0,0,0,1
"8028",17433,2000,0,1,1,0,0,0,0,1,1
"8029",17442,2000,0,1,0,0,0,0,0,0,1
"8030",17444,2000,0,1,0,0,0,0,0,0,1
"8031",17446,2000,1,1,0,0,0,0,0,1,1
"8032",17486,2000,0,1,0,0,0,0,0,0,1
"8033",17495,2000,0,1,0,0,0,0,0,0,1
"8034",17513,2000,0,1,0,0,0,0,0,0,1
"8035",17524,2000,0,1,0,0,0,0,0,0,1
"8036",17541,2000,1,1,0,0,0,0,0,1,1
"8037",17614,2000,1,1,1,0,0,0,0,1,1
"8038",17616,2000,0,1,0,0,0,0,0,0,1
"8039",17653,2000,1,1,0,0,0,0,0,1,1
"8040",17662,2000,1,1,1,0,0,0,0,1,1
"8041",17665,2000,0,1,0,0,0,0,0,0,1
"8042",17777,2000,1,1,0,0,0,0,0,1,1
"8043",17867,2000,0,1,0,0,0,0,0,0,1
"8044",17873,2000,0,1,0,0,0,0,0,0,1
"8045",17877,2000,0,1,0,0,0,0,0,0,1
"8046",18001,2000,1,1,0,0,0,0,0,1,1
"8047",18029,2000,1,1,0,0,0,0,0,1,1
"8048",18094,2000,0,1,0,0,0,0,0,0,1
"8049",18150,2000,1,1,0,0,0,0,0,1,1
"8050",18205,2000,1,1,0,0,0,0,0,1,1
"8051",18247,2000,1,1,0,0,0,0,0,1,1
"8052",18256,2000,1,1,0,0,0,0,0,1,1
"8053",18410,2000,1,1,0,0,0,0,0,1,1
"8054",18460,2000,0,1,0,0,0,0,0,0,1
"8055",18479,2000,1,1,0,0,0,0,0,1,1
"8056",18592,2000,1,1,0,0,0,0,0,1,1
"8057",18610,2000,1,1,0,0,0,0,0,1,1
"8058",18753,2000,1,1,0,0,0,0,0,1,1
"8059",18756,2000,0,1,0,0,0,0,0,0,1
"8060",18785,2000,0,1,0,0,0,0,0,0,1
"8061",18860,2000,1,1,0,0,0,0,0,1,1
"8062",19001,2000,1,1,1,0,0,0,0,1,1
"8063",19022,2000,1,1,1,0,0,0,0,1,1
"8064",19050,2000,1,1,0,0,0,0,0,1,1
"8065",19075,2000,1,1,0,0,0,0,0,1,1
"8066",19100,2000,0,1,1,0,0,0,0,1,1
"8067",19110,2000,1,1,1,0,0,0,0,1,1
"8068",19130,2000,1,1,1,0,0,0,0,1,1
"8069",19137,2000,1,1,0,0,0,0,0,1,1
"8070",19142,2000,1,1,0,0,0,0,0,1,1
"8071",19212,2000,1,1,0,0,0,0,0,1,1
"8072",19256,2000,1,1,0,0,0,0,0,1,1
"8073",19290,2000,0,1,0,0,0,0,0,0,1
"8074",19318,2000,0,1,0,0,0,0,0,0,1
"8075",19355,2000,0,1,0,0,0,0,0,0,1
"8076",19364,2000,0,1,0,0,0,0,0,0,1
"8077",19392,2000,1,1,1,0,0,0,0,1,1
"8078",19397,2000,1,1,1,0,0,0,0,1,1
"8079",19418,2000,0,1,0,0,0,0,0,0,1
"8080",19450,2000,0,1,1,0,0,0,0,1,1
"8081",19455,2000,1,1,0,0,0,0,0,1,1
"8082",19473,2000,0,1,1,0,0,0,0,1,1
"8083",19513,2000,0,1,0,0,0,0,0,0,1
"8084",19517,2000,1,1,0,0,0,0,0,1,1
"8085",19532,2000,1,1,1,0,0,0,0,1,1
"8086",19533,2000,0,1,0,0,0,0,0,0,1
"8087",19548,2000,1,1,1,0,0,0,0,1,1
"8088",19573,2000,1,1,0,0,0,0,0,1,1
"8089",19585,2000,1,1,0,0,0,0,0,1,1
"8090",19622,2000,1,1,1,0,0,0,0,1,1
"8091",19693,2000,0,1,0,0,0,0,0,0,1
"8092",19698,2000,1,1,1,0,0,0,0,1,1
"8093",19701,2000,1,1,0,0,0,0,0,1,1
"8094",19743,2000,0,1,0,0,0,0,0,0,1
"8095",19760,2000,1,1,1,0,0,0,0,1,1
"8096",19780,2000,1,1,1,0,0,0,0,1,1
"8097",19785,2000,0,1,0,0,0,0,0,0,1
"8098",19807,2000,1,1,1,0,0,0,0,1,1
"8099",19809,2000,0,1,0,0,0,0,0,0,1
"8100",19821,2000,0,1,0,0,0,0,0,0,1
"8101",19824,2000,1,1,1,0,0,0,0,1,1
"8102",19845,2000,0,1,0,0,0,0,0,0,1
"8103",20001,2000,1,1,1,0,0,0,0,1,1
"8104",20011,2000,0,1,1,0,0,0,0,1,1
"8105",20013,2000,1,1,1,0,0,0,0,1,1
"8106",20032,2000,1,1,0,0,0,0,0,1,1
"8107",20045,2000,1,1,1,0,0,0,0,1,1
"8108",20060,2000,0,1,1,0,0,0,0,1,1
"8109",20175,2000,0,1,0,0,0,0,0,0,1
"8110",20178,2000,1,1,1,0,0,0,0,1,1
"8111",20228,2000,1,1,1,0,0,0,0,1,1
"8112",20238,2000,1,1,1,0,0,0,0,1,1
"8113",20250,2000,0,1,1,0,0,0,0,1,1
"8114",20295,2000,0,1,0,0,0,0,0,0,1
"8115",20310,2000,0,1,0,0,0,0,0,0,1
"8116",20383,2000,0,1,1,0,0,0,0,1,1
"8117",20400,2000,1,1,1,0,0,0,0,1,1
"8118",20443,2000,1,1,0,0,0,0,0,1,1
"8119",20517,2000,0,1,1,0,0,0,0,1,1
"8120",20550,2000,0,1,1,0,0,0,0,1,1
"8121",20570,2000,0,1,0,0,0,0,0,0,1
"8122",20614,2000,0,1,1,0,0,0,0,1,1
"8123",20621,2000,1,1,0,0,0,0,0,1,1
"8124",20710,2000,0,1,0,0,0,0,0,0,1
"8125",20750,2000,1,1,1,0,0,0,0,1,1
"8126",20770,2000,0,1,0,0,0,0,0,0,1
"8127",20787,2000,0,1,0,0,0,0,0,0,1
"8128",23001,2000,0,1,0,0,0,0,0,0,1
"8129",23068,2000,0,1,0,0,0,0,0,0,1
"8130",23079,2000,0,1,0,0,0,0,0,0,1
"8131",23090,2000,0,1,0,0,0,0,0,0,1
"8132",23162,2000,0,1,0,0,0,0,0,0,1
"8133",23168,2000,0,1,0,0,0,0,0,0,1
"8134",23182,2000,0,1,0,0,0,0,0,0,1
"8135",23189,2000,0,1,0,0,0,0,0,0,1
"8136",23300,2000,0,1,0,0,0,0,0,0,1
"8137",23350,2000,0,1,0,0,0,0,0,0,1
"8138",23417,2000,0,1,0,0,0,0,0,0,1
"8139",23419,2000,0,1,0,0,0,0,0,0,1
"8140",23464,2000,0,1,0,0,0,0,0,0,1
"8141",23466,2000,0,1,0,0,0,0,0,0,1
"8142",23500,2000,0,1,0,0,0,0,0,0,1
"8143",23555,2000,0,1,0,0,0,0,0,0,1
"8144",23570,2000,0,1,0,0,0,0,0,0,1
"8145",23574,2000,0,1,0,0,0,0,0,0,1
"8146",23580,2000,1,1,0,0,0,0,0,1,1
"8147",23586,2000,0,1,0,0,0,0,0,0,1
"8148",23660,2000,0,1,0,0,0,0,0,0,1
"8149",23670,2000,0,1,0,0,0,0,0,0,1
"8150",23672,2000,0,1,0,0,0,0,0,0,1
"8151",23675,2000,0,1,0,0,0,0,0,0,1
"8152",23678,2000,0,1,0,0,0,0,0,0,1
"8153",23682,2000,0,1,1,0,0,0,0,1,1
"8154",23686,2000,0,1,0,0,0,0,0,0,1
"8155",23807,2000,1,1,0,0,0,0,0,1,1
"8156",23815,2000,0,1,1,0,0,0,0,1,1
"8157",23855,2000,0,1,0,0,0,0,0,0,1
"8158",25001,2000,0,1,0,0,0,0,0,0,1
"8159",25019,2000,0,1,0,0,0,0,0,0,1
"8160",25035,2000,0,1,0,0,0,0,0,0,1
"8161",25040,2000,0,1,0,0,0,0,0,0,1
"8162",25053,2000,0,1,0,0,0,0,0,0,1
"8163",25086,2000,1,1,0,0,0,0,0,1,1
"8164",25095,2000,1,1,1,0,0,0,0,1,1
"8165",25099,2000,0,1,0,0,0,0,0,0,1
"8166",25120,2000,1,1,0,0,0,0,0,1,1
"8167",25123,2000,1,1,0,0,0,0,0,1,1
"8168",25126,2000,0,1,0,0,0,0,0,0,1
"8169",25148,2000,1,1,0,0,0,0,0,1,1
"8170",25151,2000,1,1,0,0,0,0,0,1,1
"8171",25154,2000,0,1,0,0,0,0,0,0,1
"8172",25168,2000,0,1,1,0,0,0,0,1,1
"8173",25175,2000,0,1,0,0,0,0,0,0,1
"8174",25178,2000,1,1,0,0,0,0,0,1,1
"8175",25181,2000,0,1,0,0,0,0,0,0,1
"8176",25183,2000,0,1,0,0,0,0,0,0,1
"8177",25200,2000,0,1,0,0,0,0,0,0,1
"8178",25214,2000,0,1,0,0,0,0,0,0,1
"8179",25224,2000,0,1,0,0,0,0,0,0,1
"8180",25245,2000,1,1,0,0,0,0,0,1,1
"8181",25258,2000,1,1,0,0,0,0,0,1,1
"8182",25260,2000,0,1,0,0,0,0,0,0,1
"8183",25269,2000,0,1,0,0,0,0,0,0,1
"8184",25279,2000,1,1,0,0,0,0,0,1,1
"8185",25281,2000,0,1,0,0,0,0,0,0,1
"8186",25286,2000,1,1,0,0,0,0,0,1,1
"8187",25288,2000,0,1,0,0,0,0,0,0,1
"8188",25290,2000,1,1,0,0,0,0,0,1,1
"8189",25293,2000,1,1,0,0,0,0,0,1,1
"8190",25295,2000,0,1,0,0,0,0,0,0,1
"8191",25297,2000,0,1,0,0,0,0,0,0,1
"8192",25299,2000,0,1,0,0,0,0,0,0,1
"8193",25307,2000,0,1,0,0,0,0,0,0,1
"8194",25312,2000,0,1,0,0,0,0,0,0,1
"8195",25317,2000,0,1,0,0,0,0,0,0,1
"8196",25320,2000,1,1,1,0,0,0,0,1,1
"8197",25322,2000,1,1,0,0,0,0,0,1,1
"8198",25324,2000,0,1,0,0,0,0,0,0,1
"8199",25326,2000,1,1,0,0,0,0,0,1,1
"8200",25328,2000,1,1,0,0,0,0,0,1,1
"8201",25335,2000,1,1,0,0,0,0,0,1,1
"8202",25339,2000,0,1,0,0,0,0,0,0,1
"8203",25368,2000,0,1,0,0,0,0,0,0,1
"8204",25372,2000,1,1,0,0,0,0,0,1,1
"8205",25377,2000,1,1,0,0,0,0,0,1,1
"8206",25386,2000,1,1,0,0,0,0,0,1,1
"8207",25394,2000,1,1,0,0,0,0,0,1,1
"8208",25398,2000,1,1,0,0,0,0,0,1,1
"8209",25402,2000,0,1,0,0,0,0,0,0,1
"8210",25407,2000,0,1,0,0,0,0,0,0,1
"8211",25426,2000,1,1,0,0,0,0,0,1,1
"8212",25430,2000,0,1,0,0,0,0,0,0,1
"8213",25436,2000,0,1,0,0,0,0,0,0,1
"8214",25438,2000,1,1,0,0,0,0,0,1,1
"8215",25473,2000,0,1,0,0,0,0,0,0,1
"8216",25483,2000,1,1,0,0,0,0,0,1,1
"8217",25486,2000,0,1,0,0,0,0,0,0,1
"8218",25488,2000,0,1,0,0,0,0,0,0,1
"8219",25489,2000,1,1,0,0,0,0,0,1,1
"8220",25491,2000,0,1,0,0,0,0,0,0,1
"8221",25506,2000,0,1,0,0,0,0,0,0,1
"8222",25513,2000,1,1,1,0,0,0,0,1,1
"8223",25518,2000,0,1,0,0,0,0,0,0,1
"8224",25524,2000,0,1,0,0,0,0,0,0,1
"8225",25530,2000,0,1,0,0,0,0,0,0,1
"8226",25535,2000,0,1,0,0,0,0,0,0,1
"8227",25572,2000,0,1,0,0,0,0,0,0,1
"8228",25580,2000,1,1,0,0,0,0,0,1,1
"8229",25592,2000,0,1,0,0,0,0,0,0,1
"8230",25594,2000,0,1,0,0,0,0,0,0,1
"8231",25596,2000,1,1,0,0,0,0,0,1,1
"8232",25599,2000,0,1,0,0,0,0,0,0,1
"8233",25612,2000,0,1,0,0,0,0,0,0,1
"8234",25645,2000,0,1,0,0,0,0,0,0,1
"8235",25649,2000,1,1,0,0,0,0,0,1,1
"8236",25653,2000,0,1,0,0,0,0,0,0,1
"8237",25658,2000,0,1,0,0,0,0,0,0,1
"8238",25662,2000,0,1,1,0,0,0,0,1,1
"8239",25718,2000,0,1,0,0,0,0,0,0,1
"8240",25736,2000,0,1,0,0,0,0,0,0,1
"8241",25740,2000,0,1,0,0,0,0,0,0,1
"8242",25743,2000,1,1,0,0,0,0,0,1,1
"8243",25745,2000,0,1,0,0,0,0,0,0,1
"8244",25754,2000,0,1,0,0,0,0,0,0,1
"8245",25758,2000,0,1,0,0,0,0,0,0,1
"8246",25769,2000,0,1,0,0,0,0,0,0,1
"8247",25772,2000,0,1,0,0,0,0,0,0,1
"8248",25777,2000,0,1,0,0,0,0,0,0,1
"8249",25779,2000,0,1,0,0,0,0,0,0,1
"8250",25781,2000,0,1,0,0,0,0,0,0,1
"8251",25785,2000,1,1,0,0,0,0,0,1,1
"8252",25793,2000,0,1,0,0,0,0,0,0,1
"8253",25797,2000,0,1,0,0,0,0,0,0,1
"8254",25799,2000,0,1,0,0,0,0,0,0,1
"8255",25805,2000,1,1,0,0,0,0,0,1,1
"8256",25807,2000,0,1,0,0,0,0,0,0,1
"8257",25815,2000,1,1,0,0,0,0,0,1,1
"8258",25817,2000,0,1,0,0,0,0,0,0,1
"8259",25823,2000,1,1,0,0,0,0,0,1,1
"8260",25839,2000,0,1,0,0,0,0,0,0,1
"8261",25841,2000,0,1,0,0,0,0,0,0,1
"8262",25843,2000,0,1,0,0,0,0,0,0,1
"8263",25845,2000,1,1,0,0,0,0,0,1,1
"8264",25851,2000,1,1,0,0,0,0,0,1,1
"8265",25862,2000,1,1,0,0,0,0,0,1,1
"8266",25867,2000,1,1,1,0,0,0,0,1,1
"8267",25871,2000,1,1,0,0,0,0,0,1,1
"8268",25873,2000,0,1,0,0,0,0,0,0,1
"8269",25875,2000,1,1,0,0,0,0,0,1,1
"8270",25878,2000,1,1,0,0,0,0,0,1,1
"8271",25885,2000,1,1,0,0,0,0,0,1,1
"8272",25898,2000,0,1,0,0,0,0,0,0,1
"8273",25899,2000,0,1,0,0,0,0,0,0,1
"8274",27001,2000,1,1,1,0,0,0,0,1,1
"8275",27006,2000,1,1,0,0,0,0,0,1,1
"8276",27025,2000,0,1,0,0,0,0,0,0,1
"8277",27050,2000,0,1,0,0,0,0,0,0,1
"8278",27073,2000,1,1,0,0,0,0,0,1,1
"8279",27075,2000,0,1,0,0,0,0,0,0,1
"8280",27077,2000,0,1,0,0,0,0,0,0,1
"8281",27099,2000,1,1,1,0,0,0,0,1,1
"8282",27135,2000,0,1,0,0,0,0,0,0,1
"8283",27150,2000,0,1,0,0,0,0,0,0,1
"8284",27160,2000,0,1,0,0,0,0,0,0,1
"8285",27205,2000,0,1,0,0,0,0,0,0,1
"8286",27245,2000,1,1,1,0,0,0,0,1,1
"8287",27250,2000,0,1,0,0,0,0,0,0,1
"8288",27361,2000,0,1,0,0,0,0,0,0,1
"8289",27372,2000,1,1,0,0,0,0,0,1,1
"8290",27413,2000,0,1,0,0,0,0,0,0,1
"8291",27425,2000,0,1,0,0,0,0,0,0,1
"8292",27430,2000,0,1,0,0,0,0,0,0,1
"8293",27450,2000,0,1,0,0,0,0,0,0,1
"8294",27491,2000,0,1,0,0,0,0,0,0,1
"8295",27495,2000,0,1,0,0,0,0,0,0,1
"8296",27580,2000,0,1,0,0,0,0,0,0,1
"8297",27600,2000,0,1,0,0,0,0,0,0,1
"8298",27615,2000,1,1,0,0,0,0,0,1,1
"8299",27660,2000,0,1,0,0,0,0,0,0,1
"8300",27745,2000,0,1,0,0,0,0,0,0,1
"8301",27787,2000,1,1,0,0,0,0,0,1,1
"8302",27800,2000,1,1,0,0,0,0,0,1,1
"8303",27810,2000,0,1,0,0,0,0,0,0,1
"8304",41001,2000,1,1,0,0,0,0,0,1,1
"8305",41006,2000,1,1,0,0,0,0,0,1,1
"8306",41013,2000,0,1,0,0,0,0,0,0,1
"8307",41016,2000,1,1,0,0,0,0,0,1,1
"8308",41020,2000,1,1,0,0,0,0,0,1,1
"8309",41026,2000,0,1,0,0,0,0,0,0,1
"8310",41078,2000,1,1,0,0,0,0,0,1,1
"8311",41132,2000,1,1,0,0,0,0,0,1,1
"8312",41206,2000,1,1,0,0,0,0,0,1,1
"8313",41244,2000,0,1,0,0,0,0,0,0,1
"8314",41298,2000,1,1,0,0,0,0,0,1,1
"8315",41306,2000,1,1,0,0,0,0,0,1,1
"8316",41319,2000,1,1,0,0,0,0,0,1,1
"8317",41349,2000,1,1,0,0,0,0,0,1,1
"8318",41357,2000,1,1,0,0,0,0,0,1,1
"8319",41359,2000,1,1,0,0,0,0,0,1,1
"8320",41378,2000,0,1,0,0,0,0,0,0,1
"8321",41396,2000,1,1,0,0,0,0,0,1,1
"8322",41483,2000,0,1,0,0,0,0,0,0,1
"8323",41503,2000,1,1,0,0,0,0,0,1,1
"8324",41518,2000,1,1,0,0,0,0,0,1,1
"8325",41524,2000,1,1,0,0,0,0,0,1,1
"8326",41530,2000,0,1,0,0,0,0,0,0,1
"8327",41548,2000,0,1,0,0,0,0,0,0,1
"8328",41551,2000,1,1,1,0,0,0,0,1,1
"8329",41615,2000,1,1,0,0,0,0,0,1,1
"8330",41660,2000,0,1,0,0,0,0,0,0,1
"8331",41668,2000,1,1,0,0,0,0,0,1,1
"8332",41676,2000,1,1,0,0,0,0,0,1,1
"8333",41770,2000,0,1,0,0,0,0,0,0,1
"8334",41791,2000,0,1,0,0,0,0,0,0,1
"8335",41797,2000,1,1,0,0,0,0,0,1,1
"8336",41799,2000,1,1,0,0,0,0,0,1,1
"8337",41801,2000,0,1,0,0,0,0,0,0,1
"8338",41807,2000,1,1,0,0,0,0,0,1,1
"8339",41872,2000,1,1,0,0,0,0,0,1,1
"8340",41885,2000,1,1,0,0,0,0,0,1,1
"8341",44001,2000,1,1,0,0,0,0,0,1,1
"8342",44035,2000,0,1,0,0,0,0,0,0,1
"8343",44078,2000,0,1,1,0,0,0,0,1,1
"8344",44090,2000,0,1,0,0,0,0,0,0,1
"8345",44098,2000,0,1,0,0,0,0,0,0,1
"8346",44110,2000,0,1,1,0,0,0,0,1,1
"8347",44279,2000,0,1,1,0,0,0,0,1,1
"8348",44378,2000,0,1,0,0,0,0,0,0,1
"8349",44420,2000,0,1,0,0,0,0,0,0,1
"8350",44430,2000,1,1,0,0,0,0,0,1,1
"8351",44560,2000,0,1,0,0,0,0,0,0,1
"8352",44650,2000,1,1,1,0,0,0,0,1,1
"8353",44847,2000,0,1,0,0,0,0,0,0,1
"8354",44855,2000,0,1,1,0,0,0,0,1,1
"8355",44874,2000,1,1,0,0,0,0,0,1,1
"8356",47001,2000,1,1,1,0,0,0,0,1,1
"8357",47030,2000,0,1,0,0,0,0,0,0,1
"8358",47053,2000,1,1,0,0,0,0,0,1,1
"8359",47058,2000,0,1,0,0,0,0,0,0,1
"8360",47161,2000,0,1,0,0,0,0,0,0,1
"8361",47170,2000,0,1,0,0,0,0,0,0,1
"8362",47189,2000,1,1,1,0,0,0,0,1,1
"8363",47205,2000,0,1,0,0,0,0,0,0,1
"8364",47245,2000,0,1,0,0,0,0,0,0,1
"8365",47258,2000,0,1,0,0,0,0,0,0,1
"8366",47268,2000,0,1,0,0,0,0,0,0,1
"8367",47288,2000,1,1,1,0,0,0,0,1,1
"8368",47318,2000,0,1,0,0,0,0,0,0,1
"8369",47460,2000,0,1,0,0,0,0,0,0,1
"8370",47541,2000,0,1,0,0,0,0,0,0,1
"8371",47545,2000,0,1,0,0,0,0,0,0,1
"8372",47551,2000,0,1,0,0,0,0,0,0,1
"8373",47555,2000,1,1,0,0,0,0,0,1,1
"8374",47570,2000,0,1,0,0,0,0,0,0,1
"8375",47605,2000,0,1,1,0,0,0,0,1,1
"8376",47660,2000,0,1,0,0,0,0,0,0,1
"8377",47675,2000,0,1,0,0,0,0,0,0,1
"8378",47692,2000,0,1,0,0,0,0,0,0,1
"8379",47703,2000,0,1,0,0,0,0,0,0,1
"8380",47707,2000,1,1,0,0,0,0,0,1,1
"8381",47720,2000,0,1,0,0,0,0,0,0,1
"8382",47745,2000,0,1,0,0,0,0,0,0,1
"8383",47798,2000,1,1,0,0,0,0,0,1,1
"8384",47960,2000,0,1,0,0,0,0,0,0,1
