mun,year,FARC,ELN,AUC,Guerrilla,Paramilitaries
15673,1997,0,0,0,0,0
15676,1997,0,0,0,0,0
15681,1997,0,0,0,0,0
15686,1997,0,0,0,0,0
15690,1997,0,0,0,0,0
15693,1997,0,0,0,0,0
15696,1997,0,0,0,0,0
15720,1997,0,0,0,0,0
15723,1997,0,0,0,0,0
15740,1997,0,0,0,0,0
15753,1997,0,0,0,0,0
15755,1997,0,0,0,0,0
15757,1997,0,0,0,0,0
15759,1997,0,0,0,0,0
15761,1997,0,0,0,0,0
15762,1997,0,0,0,0,0
15763,1997,0,0,0,0,0
15764,1997,0,0,0,0,0
15774,1997,0,0,0,0,0
15776,1997,0,0,0,0,0
15778,1997,0,0,0,0,0
15790,1997,0,0,0,0,0
15798,1997,0,0,0,0,0
15804,1997,0,0,0,0,0
15806,1997,0,0,0,0,0
15808,1997,0,0,0,0,0
15810,1997,0,0,0,0,0
15814,1997,0,0,0,0,0
15816,1997,0,0,0,0,0
15820,1997,0,0,0,0,0
15822,1997,0,0,0,0,0
15832,1997,0,0,0,0,0
15835,1997,0,0,0,0,0
15837,1997,0,0,0,0,0
15839,1997,0,0,0,0,0
15842,1997,0,0,0,0,0
15861,1997,0,0,0,0,0
15879,1997,0,0,0,0,0
15897,1997,0,0,0,0,0
17001,1997,0,0,0,0,0
17013,1997,0,0,0,0,0
17042,1997,0,0,0,0,0
17050,1997,0,0,0,0,0
17088,1997,0,0,0,0,0
17174,1997,0,0,0,0,0
17272,1997,0,0,0,0,0
17380,1997,0,0,0,0,0
17388,1997,0,0,0,0,0
17433,1997,0,0,0,0,0
17442,1997,0,0,0,0,0
17444,1997,0,0,0,0,0
17446,1997,0,0,0,0,0
17486,1997,0,0,0,0,0
17495,1997,0,0,0,0,0
17513,1997,0,0,0,0,0
17524,1997,0,0,0,0,0
17541,1997,0,0,0,0,0
17614,1997,0,0,0,0,0
17616,1997,0,0,0,0,0
17653,1997,0,0,0,0,0
17662,1997,0,0,0,0,0
17665,1997,0,0,0,0,0
17777,1997,0,0,0,0,0
17867,1997,0,0,0,0,0
17873,1997,0,0,0,0,0
17877,1997,0,0,0,0,0
18001,1997,0,0,0,0,0
18029,1997,0,0,0,0,0
18094,1997,0,0,0,0,0
18150,1997,1,0,0,1,0
18205,1997,0,0,0,0,0
18247,1997,0,0,1,0,1
18256,1997,0,0,0,0,0
18410,1997,0,0,0,0,0
18460,1997,0,0,0,0,0
18479,1997,0,0,0,0,0
18592,1997,1,0,0,1,0
18610,1997,1,0,0,1,0
18753,1997,1,0,0,1,0
18756,1997,1,0,0,1,0
18785,1997,0,0,0,0,0
18860,1997,0,0,0,0,0
19001,1997,0,0,0,0,0
19022,1997,0,0,0,0,0
19050,1997,1,0,0,1,0
19075,1997,0,0,0,0,0
19100,1997,0,0,0,0,0
19110,1997,0,0,0,0,0
19130,1997,0,0,0,0,0
19137,1997,1,0,0,1,0
19142,1997,1,0,0,1,0
19212,1997,0,0,0,0,0
19256,1997,0,0,0,0,0
19290,1997,0,0,0,0,0
19318,1997,0,0,0,0,0
19355,1997,0,0,0,0,0
19364,1997,0,0,0,0,0
19392,1997,0,0,0,0,0
19397,1997,0,0,0,0,0
19418,1997,0,0,0,0,0
19450,1997,0,0,0,0,0
19455,1997,0,0,0,0,0
19473,1997,0,0,0,0,0
19513,1997,0,0,0,0,0
19517,1997,0,0,0,0,0
19532,1997,0,0,0,0,0
19533,1997,0,0,0,0,0
19548,1997,0,0,0,0,0
19573,1997,0,0,0,0,0
19585,1997,0,0,0,0,0
19622,1997,0,0,0,0,0
19693,1997,0,0,0,0,0
19698,1997,0,0,0,0,0
19701,1997,0,0,0,0,0
19743,1997,0,0,0,0,0
19760,1997,0,0,0,0,0
19780,1997,0,0,0,0,0
19785,1997,0,0,0,0,0
19807,1997,0,0,0,0,0
19809,1997,0,0,0,0,0
19821,1997,0,0,0,0,0
19824,1997,1,0,0,1,0
19845,1997,0,0,0,0,0
20001,1997,0,0,0,0,0
20011,1997,0,1,0,1,0
20013,1997,0,1,0,1,0
20013,1997,1,0,0,1,0
20032,1997,0,0,0,0,0
20045,1997,0,0,0,0,0
20060,1997,0,0,0,0,0
20175,1997,0,0,0,0,0
20178,1997,0,0,0,0,0
20228,1997,0,0,0,0,0
20238,1997,0,0,0,0,0
20250,1997,0,0,0,0,0
20295,1997,0,0,0,0,0
20310,1997,0,0,0,0,0
20383,1997,0,0,0,0,0
20400,1997,0,1,0,1,0
20443,1997,0,0,0,0,0
20517,1997,0,0,0,0,0
20550,1997,0,0,0,0,0
20570,1997,0,0,0,0,0
20614,1997,0,0,0,0,0
20621,1997,0,0,0,0,0
20710,1997,0,0,0,0,0
20750,1997,0,0,0,0,0
20770,1997,0,0,0,0,0
20787,1997,0,0,0,0,0
23001,1997,0,0,0,0,0
23068,1997,0,0,0,0,0
23079,1997,0,0,0,0,0
23090,1997,0,0,0,0,0
23162,1997,0,0,0,0,0
23168,1997,0,0,0,0,0
23182,1997,0,0,0,0,0
23189,1997,0,0,0,0,0
23300,1997,0,0,0,0,0
23350,1997,0,0,0,0,0
23417,1997,0,0,0,0,0
23419,1997,0,0,0,0,0
23464,1997,0,0,0,0,0
23466,1997,0,0,0,0,0
23500,1997,0,0,0,0,0
23555,1997,0,0,0,0,0
23570,1997,0,0,0,0,0
23574,1997,0,0,0,0,0
23580,1997,0,0,0,0,0
23586,1997,0,0,0,0,0
23660,1997,0,0,0,0,0
23670,1997,0,0,0,0,0
23672,1997,0,0,0,0,0
23675,1997,0,0,0,0,0
23678,1997,0,0,0,0,0
23682,1997,0,0,0,0,0
23686,1997,0,0,0,0,0
23807,1997,0,0,0,0,0
23815,1997,0,0,0,0,0
23855,1997,0,0,0,0,0
25001,1997,0,0,0,0,0
25019,1997,0,0,0,0,0
25035,1997,1,0,0,1,0
25040,1997,0,0,0,0,0
25053,1997,0,0,0,0,0
25086,1997,0,0,0,0,0
25095,1997,0,0,0,0,0
25099,1997,0,0,0,0,0
25120,1997,1,0,0,1,0
25123,1997,0,0,0,0,0
25126,1997,0,0,0,0,0
25148,1997,0,0,0,0,0
25151,1997,0,0,0,0,0
25154,1997,0,0,0,0,0
25168,1997,0,0,0,0,0
25175,1997,0,0,0,0,0
25178,1997,0,0,0,0,0
25181,1997,0,0,0,0,0
25183,1997,0,0,0,0,0
25200,1997,0,0,0,0,0
25214,1997,0,0,0,0,0
25224,1997,0,0,0,0,0
25245,1997,0,0,0,0,0
25258,1997,0,0,0,0,0
25260,1997,0,0,0,0,0
25269,1997,0,0,0,0,0
25279,1997,0,0,0,0,0
25281,1997,0,0,0,0,0
25286,1997,0,0,0,0,0
25288,1997,0,0,0,0,0
25290,1997,0,0,0,0,0
25293,1997,0,0,0,0,0
25295,1997,0,0,0,0,0
25297,1997,0,0,0,0,0
25299,1997,0,0,0,0,0
25307,1997,0,0,0,0,0
25312,1997,0,0,0,0,0
25317,1997,0,0,0,0,0
25320,1997,0,0,0,0,0
25322,1997,0,0,0,0,0
25324,1997,0,0,0,0,0
25326,1997,0,0,0,0,0
25328,1997,0,0,0,0,0
25335,1997,0,0,0,0,0
25339,1997,1,0,0,1,0
25368,1997,0,0,0,0,0
25372,1997,0,0,0,0,0
25377,1997,0,0,0,0,0
25386,1997,0,0,0,0,0
25394,1997,0,0,0,0,0
25398,1997,0,0,0,0,0
25402,1997,0,0,0,0,0
25407,1997,0,0,0,0,0
25426,1997,0,0,0,0,0
25430,1997,0,0,0,0,0
25436,1997,0,0,0,0,0
25438,1997,1,0,0,1,0
25473,1997,0,0,0,0,0
25483,1997,0,0,0,0,0
25486,1997,0,0,0,0,0
25488,1997,0,0,0,0,0
25489,1997,0,0,0,0,0
25491,1997,0,0,0,0,0
25506,1997,0,0,0,0,0
25513,1997,0,0,0,0,0
25518,1997,0,0,0,0,0
25524,1997,0,0,0,0,0
25530,1997,0,0,0,0,0
25535,1997,0,0,0,0,0
25572,1997,0,0,0,0,0
25580,1997,0,0,0,0,0
25592,1997,0,0,0,0,0
25594,1997,0,0,0,0,0
25596,1997,0,0,0,0,0
25599,1997,0,0,0,0,0
25612,1997,0,0,0,0,0
25645,1997,0,0,0,0,0
25649,1997,0,0,0,0,0
25653,1997,0,0,0,0,0
25658,1997,0,0,0,0,0
25662,1997,0,0,0,0,0
25718,1997,0,0,0,0,0
25736,1997,0,0,0,0,0
25740,1997,1,0,0,1,0
25743,1997,1,0,0,1,0
25745,1997,0,0,0,0,0
25754,1997,0,0,0,0,0
25758,1997,0,0,0,0,0
25769,1997,0,0,0,0,0
25772,1997,0,0,0,0,0
25777,1997,0,0,0,0,0
25779,1997,0,0,0,0,0
25781,1997,0,0,0,0,0
25785,1997,0,0,0,0,0
25793,1997,0,0,0,0,0
25797,1997,0,0,0,0,0
25799,1997,0,0,0,0,0
25805,1997,0,0,0,0,0
25807,1997,0,0,0,0,0
25815,1997,0,0,1,0,1
25817,1997,0,0,0,0,0
25823,1997,0,0,0,0,0
25839,1997,0,0,0,0,0
25841,1997,0,0,0,0,0
25843,1997,0,0,0,0,0
25845,1997,0,0,0,0,0
25851,1997,0,0,0,0,0
25862,1997,0,0,0,0,0
25867,1997,0,0,0,0,0
25871,1997,0,0,0,0,0
25873,1997,0,0,0,0,0
25875,1997,0,1,0,1,0
25878,1997,0,0,0,0,0
25885,1997,0,0,0,0,0
25898,1997,0,0,0,0,0
25899,1997,0,0,0,0,0
27001,1997,0,0,0,0,0
27006,1997,0,0,0,0,0
27025,1997,0,0,0,0,0
27050,1997,0,0,0,0,0
27073,1997,0,0,0,0,0
27075,1997,1,0,0,1,0
27077,1997,0,0,0,0,0
27099,1997,0,0,0,0,0
27135,1997,0,0,0,0,0
27150,1997,1,0,1,1,1
27160,1997,0,0,0,0,0
27205,1997,0,0,0,0,0
27245,1997,0,0,0,0,0
27250,1997,0,0,0,0,0
27361,1997,0,0,0,0,0
27372,1997,1,0,0,1,0
27413,1997,0,0,0,0,0
27425,1997,0,0,0,0,0
27430,1997,0,0,0,0,0
27450,1997,0,0,0,0,0
27491,1997,0,0,0,0,0
27495,1997,0,0,0,0,0
27580,1997,0,0,0,0,0
27600,1997,0,0,0,0,0
27615,1997,0,1,0,1,0
27660,1997,0,0,0,0,0
27745,1997,0,0,0,0,0
27787,1997,0,0,0,0,0
27800,1997,0,0,0,0,0
27810,1997,0,0,0,0,0
41001,1997,0,0,0,0,0
41006,1997,0,0,0,0,0
41013,1997,0,0,0,0,0
41016,1997,0,0,0,0,0
41020,1997,0,0,0,0,0
41026,1997,0,0,0,0,0
41078,1997,0,0,0,0,0
41132,1997,0,0,0,0,0
41206,1997,0,0,0,0,0
41244,1997,0,0,0,0,0
41298,1997,0,0,0,0,0
41306,1997,0,0,0,0,0
41319,1997,0,0,0,0,0
41349,1997,1,0,0,1,0
41357,1997,0,0,0,0,0
41359,1997,0,0,0,0,0
41378,1997,0,0,0,0,0
41396,1997,0,0,0,0,0
41483,1997,0,0,0,0,0
41503,1997,0,0,0,0,0
41518,1997,0,0,0,0,0
41524,1997,0,0,0,0,0
41530,1997,0,0,0,0,0
41548,1997,0,0,0,0,0
41551,1997,1,0,0,1,0
41615,1997,0,0,0,0,0
41660,1997,0,0,0,0,0
41668,1997,0,0,0,0,0
41676,1997,0,0,0,0,0
41770,1997,0,0,0,0,0
41791,1997,0,0,0,0,0
41797,1997,0,0,0,0,0
41799,1997,0,0,0,0,0
41801,1997,0,0,0,0,0
41807,1997,0,0,0,0,0
41872,1997,0,0,0,0,0
41885,1997,0,0,0,0,0
44001,1997,0,0,0,0,0
44035,1997,0,0,0,0,0
44078,1997,0,0,0,0,0
44090,1997,0,0,0,0,0
44098,1997,0,0,0,0,0
44110,1997,0,0,0,0,0
44279,1997,0,0,0,0,0
44378,1997,0,0,0,0,0
44420,1997,0,0,0,0,0
44430,1997,0,0,0,0,0
44560,1997,0,0,0,0,0
44650,1997,0,1,0,1,0
44847,1997,0,0,0,0,0
44855,1997,0,0,0,0,0
44874,1997,0,0,0,0,0
47001,1997,1,0,0,1,0
47030,1997,0,0,0,0,0
47053,1997,0,0,0,0,0
47058,1997,0,0,0,0,0
47161,1997,0,0,0,0,0
47170,1997,0,0,0,0,0
47189,1997,0,0,0,0,0
47205,1997,0,0,0,0,0
47245,1997,0,0,0,0,0
47258,1997,0,0,0,0,0
47268,1997,0,0,0,0,0
47288,1997,0,0,1,0,1
47318,1997,0,0,0,0,0
47460,1997,0,0,0,0,0
47541,1997,0,0,0,0,0
47545,1997,0,0,0,0,0
47551,1997,0,0,0,0,0
47555,1997,0,0,0,0,0
47570,1997,0,0,0,0,0
47605,1997,0,0,0,0,0
47660,1997,0,0,0,0,0
47675,1997,0,0,0,0,0
47692,1997,0,0,0,0,0
47703,1997,0,0,0,0,0
47707,1997,0,0,0,0,0
47720,1997,0,0,0,0,0
47745,1997,0,0,0,0,0
47798,1997,0,0,0,0,0
47960,1997,0,0,0,0,0
47980,1997,0,0,0,0,0
50001,1997,1,0,0,1,0
50006,1997,1,0,0,1,0
50110,1997,0,0,0,0,0
50124,1997,0,0,0,0,0
50150,1997,0,0,0,0,0
50223,1997,0,0,0,0,0
50226,1997,0,0,0,0,0
50245,1997,0,0,0,0,0
50251,1997,0,0,0,0,0
50270,1997,0,0,0,0,0
50287,1997,0,0,0,0,0
50313,1997,0,0,0,0,0
50318,1997,0,0,0,0,0
50325,1997,0,0,1,0,1
50330,1997,1,0,0,1,0
50350,1997,0,0,0,0,0
50370,1997,1,0,0,1,0
50400,1997,0,0,0,0,0
50450,1997,0,0,0,0,0
50568,1997,1,0,0,1,0
50573,1997,0,0,0,0,0
50577,1997,0,0,0,0,0
50590,1997,0,0,0,0,0
50606,1997,1,0,0,1,0
50680,1997,0,0,0,0,0
50683,1997,1,0,0,1,0
50686,1997,0,0,0,0,0
50689,1997,1,0,1,1,1
50711,1997,0,0,0,0,0
52001,1997,0,0,0,0,0
52019,1997,0,0,0,0,0
52022,1997,0,0,0,0,0
52036,1997,0,0,0,0,0
52051,1997,0,0,0,0,0
52079,1997,1,0,0,1,0
52083,1997,0,0,0,0,0
52110,1997,0,0,0,0,0
52203,1997,0,0,0,0,0
52207,1997,0,0,0,0,0
52210,1997,0,0,0,0,0
52215,1997,0,0,0,0,0
52224,1997,0,0,0,0,0
52227,1997,0,0,0,0,0
52233,1997,0,0,0,0,0
52240,1997,0,0,0,0,0
52250,1997,0,0,0,0,0
52254,1997,0,0,0,0,0
52256,1997,0,0,0,0,0
52258,1997,0,0,0,0,0
52260,1997,0,0,0,0,0
52287,1997,0,0,0,0,0
52317,1997,0,0,0,0,0
52320,1997,0,0,0,0,0
52323,1997,0,0,0,0,0
52352,1997,0,0,0,0,0
52354,1997,0,0,0,0,0
52356,1997,0,0,0,0,0
52378,1997,0,0,0,0,0
52381,1997,0,0,0,0,0
52385,1997,0,0,0,0,0
52390,1997,0,0,0,0,0
52399,1997,0,0,0,0,0
52405,1997,0,0,0,0,0
52411,1997,0,0,0,0,0
52418,1997,0,0,0,0,0
52427,1997,0,0,0,0,0
52435,1997,0,0,0,0,0
52473,1997,0,0,0,0,0
52480,1997,0,0,0,0,0
52490,1997,0,0,0,0,0
52506,1997,0,0,0,0,0
52520,1997,0,0,0,0,0
52540,1997,0,0,0,0,0
52560,1997,0,0,0,0,0
52565,1997,0,0,0,0,0
52573,1997,0,0,0,0,0
52585,1997,0,0,0,0,0
52612,1997,0,0,0,0,0
52621,1997,0,0,0,0,0
52678,1997,0,0,0,0,0
52683,1997,0,0,0,0,0
52685,1997,0,0,0,0,0
52687,1997,0,0,0,0,0
52693,1997,0,0,0,0,0
52694,1997,0,0,0,0,0
52696,1997,0,0,0,0,0
52699,1997,0,0,0,0,0
52720,1997,0,0,0,0,0
52786,1997,0,0,0,0,0
52788,1997,0,0,0,0,0
52835,1997,0,0,0,0,0
52838,1997,0,0,0,0,0
52885,1997,0,0,0,0,0
54001,1997,0,1,0,1,0
54003,1997,0,1,0,1,0
54051,1997,0,0,0,0,0
54099,1997,0,0,0,0,0
54109,1997,0,0,0,0,0
54125,1997,0,0,0,0,0
54128,1997,0,0,0,0,0
54172,1997,0,0,0,0,0
54174,1997,0,0,0,0,0
54206,1997,0,0,0,0,0
54223,1997,0,0,0,0,0
54239,1997,0,0,0,0,0
54245,1997,0,0,0,0,0
54250,1997,0,0,0,0,0
54261,1997,0,0,0,0,0
54313,1997,0,0,0,0,0
54344,1997,0,0,0,0,0
54347,1997,0,0,0,0,0
54377,1997,0,0,0,0,0
54385,1997,0,0,0,0,0
54398,1997,0,0,0,0,0
54405,1997,0,0,0,0,0
54418,1997,0,0,0,0,0
54480,1997,0,0,0,0,0
54498,1997,0,1,1,1,1
54518,1997,0,0,0,0,0
54520,1997,0,0,0,0,0
54553,1997,0,0,0,0,0
54599,1997,0,0,0,0,0
54660,1997,0,0,0,0,0
54670,1997,0,0,0,0,0
54673,1997,0,0,0,0,0
54680,1997,0,0,0,0,0
54720,1997,0,0,0,0,0
54743,1997,0,0,0,0,0
54800,1997,0,0,0,0,0
54810,1997,0,0,0,0,0
54820,1997,0,0,0,0,0
54871,1997,0,0,0,0,0
54874,1997,0,0,0,0,0
63001,1997,0,0,0,0,0
63111,1997,0,0,0,0,0
63130,1997,0,0,0,0,0
63190,1997,0,0,0,0,0
63212,1997,0,0,0,0,0
63272,1997,0,0,0,0,0
63302,1997,0,0,0,0,0
63401,1997,0,0,0,0,0
63470,1997,0,0,0,0,0
63548,1997,0,0,0,0,0
63594,1997,0,0,0,0,0
63690,1997,0,0,0,0,0
66001,1997,0,0,0,0,0
66045,1997,0,0,0,0,0
66075,1997,0,0,0,0,0
66088,1997,0,0,0,0,0
66170,1997,0,0,0,0,0
66318,1997,0,0,0,0,0
66383,1997,0,0,0,0,0
66400,1997,0,0,0,0,0
66440,1997,0,0,0,0,0
66456,1997,0,0,0,0,0
66572,1997,0,0,0,0,0
66594,1997,0,0,0,0,0
66682,1997,0,0,0,0,0
66687,1997,0,0,0,0,0
68001,1997,0,0,0,0,0
68013,1997,0,0,0,0,0
68020,1997,0,0,0,0,0
68051,1997,0,0,0,0,0
68077,1997,0,0,0,0,0
68079,1997,0,0,0,0,0
68081,1997,0,1,0,1,0
68092,1997,0,0,0,0,0
68101,1997,0,0,0,0,0
68121,1997,0,0,0,0,0
68132,1997,0,0,0,0,0
68147,1997,0,0,0,0,0
68152,1997,0,0,0,0,0
68160,1997,0,0,0,0,0
68162,1997,0,0,0,0,0
68167,1997,0,0,0,0,0
68169,1997,0,0,0,0,0
68176,1997,0,0,0,0,0
68179,1997,0,0,0,0,0
68190,1997,0,0,0,0,0
68207,1997,0,0,0,0,0
68209,1997,0,0,0,0,0
68211,1997,0,0,0,0,0
68217,1997,0,0,0,0,0
68229,1997,0,0,0,0,0
68235,1997,0,0,0,0,0
68245,1997,0,0,0,0,0
68250,1997,0,0,0,0,0
68255,1997,0,0,0,0,0
68264,1997,0,0,0,0,0
68266,1997,0,0,0,0,0
68271,1997,0,0,0,0,0
68276,1997,0,0,0,0,0
68296,1997,0,0,0,0,0
68298,1997,0,0,0,0,0
68307,1997,0,0,0,0,0
68318,1997,1,0,0,1,0
68320,1997,0,0,0,0,0
68322,1997,0,0,0,0,0
68324,1997,0,0,0,0,0
68327,1997,0,0,0,0,0
68344,1997,0,0,0,0,0
68368,1997,0,0,0,0,0
68370,1997,0,0,0,0,0
68377,1997,0,0,0,0,0
68385,1997,0,0,0,0,0
68397,1997,0,0,0,0,0
68406,1997,0,0,0,0,0
68418,1997,0,0,0,0,0
68425,1997,0,0,0,0,0
68432,1997,0,0,0,0,0
68444,1997,0,0,0,0,0
68464,1997,1,0,0,1,0
68468,1997,0,0,0,0,0
68498,1997,0,0,0,0,0
68500,1997,0,0,0,0,0
68502,1997,0,0,0,0,0
68522,1997,0,0,0,0,0
68524,1997,0,0,0,0,0
68533,1997,0,0,0,0,0
68547,1997,0,0,0,0,0
68549,1997,0,0,0,0,0
68572,1997,0,0,0,0,0
68573,1997,0,0,0,0,0
68575,1997,0,0,0,0,0
68615,1997,0,0,0,0,0
68655,1997,0,0,0,0,0
68669,1997,0,0,0,0,0
68673,1997,0,0,0,0,0
68679,1997,0,0,0,0,0
68682,1997,0,0,0,0,0
68684,1997,0,0,0,0,0
68686,1997,0,0,0,0,0
68689,1997,0,0,0,0,0
68705,1997,0,0,0,0,0
68720,1997,0,0,0,0,0
68745,1997,0,0,0,0,0
68755,1997,0,0,0,0,0
68770,1997,0,0,0,0,0
68773,1997,0,0,0,0,0
68780,1997,0,0,0,0,0
68820,1997,0,0,0,0,0
68855,1997,0,0,0,0,0
68861,1997,0,0,0,0,0
68867,1997,0,0,0,0,0
68872,1997,0,0,0,0,0
68895,1997,0,0,0,0,0
70001,1997,0,0,0,0,0
70110,1997,0,0,0,0,0
70124,1997,0,0,0,0,0
70204,1997,0,0,0,0,0
70215,1997,0,0,0,0,0
70221,1997,0,0,0,0,0
70230,1997,0,0,0,0,0
70233,1997,0,0,0,0,0
70235,1997,0,0,0,0,0
70265,1997,0,1,0,1,0
70400,1997,0,0,0,0,0
70418,1997,0,0,0,0,0
70429,1997,0,0,0,0,0
70473,1997,0,0,0,0,0
70508,1997,0,0,0,0,0
70523,1997,0,0,0,0,0
70670,1997,0,0,0,0,0
70678,1997,0,0,0,0,0
70702,1997,0,0,0,0,0
70708,1997,0,0,0,0,0
70713,1997,0,0,1,0,1
70717,1997,0,0,0,0,0
70742,1997,0,0,0,0,0
70771,1997,0,0,0,0,0
70820,1997,0,0,0,0,0
70823,1997,0,0,0,0,0
73001,1997,0,0,0,0,0
73024,1997,0,0,0,0,0
73026,1997,0,0,0,0,0
73030,1997,0,0,0,0,0
73043,1997,0,0,0,0,0
73055,1997,0,0,0,0,0
73067,1997,0,0,0,0,0
73124,1997,0,0,0,0,0
73148,1997,0,0,0,0,0
73152,1997,0,0,0,0,0
73168,1997,0,0,0,0,0
73200,1997,0,0,0,0,0
73217,1997,0,0,0,0,0
73226,1997,0,0,0,0,0
73236,1997,0,0,0,0,0
73268,1997,0,0,0,0,0
73270,1997,0,0,0,0,0
73275,1997,0,0,0,0,0
73283,1997,0,0,0,0,0
73319,1997,0,0,0,0,0
73347,1997,0,0,0,0,0
73349,1997,0,0,0,0,0
73352,1997,0,0,0,0,0
73408,1997,0,0,0,0,0
73411,1997,0,0,0,0,0
73443,1997,0,0,0,0,0
73449,1997,0,0,0,0,0
73461,1997,0,0,0,0,0
73483,1997,0,0,0,0,0
73504,1997,0,0,0,0,0
73520,1997,0,0,0,0,0
73547,1997,0,0,0,0,0
73555,1997,1,0,0,1,0
73563,1997,0,0,0,0,0
73585,1997,0,0,0,0,0
73616,1997,0,0,0,0,0
73622,1997,0,0,0,0,0
73624,1997,0,0,0,0,0
73671,1997,0,0,0,0,0
73675,1997,0,0,0,0,0
73678,1997,0,0,0,0,0
73686,1997,0,0,0,0,0
73770,1997,0,0,0,0,0
73854,1997,0,0,0,0,0
73861,1997,0,0,0,0,0
73870,1997,0,0,0,0,0
73873,1997,0,0,0,0,0
76001,1997,0,0,0,0,0
76020,1997,0,0,0,0,0
76036,1997,0,0,0,0,0
76041,1997,0,0,0,0,0
76054,1997,0,0,0,0,0
76100,1997,0,0,0,0,0
76109,1997,0,0,0,0,0
76111,1997,0,0,0,0,0
76113,1997,0,0,0,0,0
76122,1997,0,0,0,0,0
76126,1997,0,0,0,0,0
76130,1997,0,0,0,0,0
76147,1997,0,0,0,0,0
76233,1997,0,0,0,0,0
76243,1997,0,0,0,0,0
76246,1997,0,0,0,0,0
76248,1997,1,0,0,1,0
76250,1997,0,0,0,0,0
76275,1997,0,0,0,0,0
76306,1997,0,0,0,0,0
76318,1997,0,0,0,0,0
76364,1997,0,0,0,0,0
76377,1997,0,0,0,0,0
76400,1997,0,0,0,0,0
76403,1997,0,0,0,0,0
76497,1997,0,0,0,0,0
76520,1997,0,0,0,0,0
76563,1997,0,0,0,0,0
76606,1997,0,0,0,0,0
76616,1997,0,0,0,0,0
76622,1997,0,0,0,0,0
76670,1997,0,0,0,0,0
76736,1997,0,0,0,0,0
76823,1997,0,0,0,0,0
76828,1997,0,0,0,0,0
76834,1997,0,0,0,0,0
76845,1997,0,0,0,0,0
76863,1997,0,0,0,0,0
76869,1997,0,0,0,0,0
76890,1997,0,0,0,0,0
76892,1997,0,0,0,0,0
76895,1997,0,0,0,0,0
81001,1997,1,0,0,1,0
81065,1997,0,1,0,1,0
81065,1997,1,0,0,1,0
81220,1997,0,0,0,0,0
81300,1997,0,0,0,0,0
81591,1997,0,0,0,0,0
81736,1997,0,1,0,1,0
81794,1997,1,0,0,1,0
85001,1997,0,0,0,0,0
85010,1997,0,1,0,1,0
85015,1997,0,0,0,0,0
85125,1997,0,0,0,0,0
85136,1997,0,0,0,0,0
85139,1997,0,0,0,0,0
85162,1997,0,0,0,0,0
85225,1997,0,0,0,0,0
85230,1997,0,0,0,0,0
85250,1997,0,0,0,0,0
85263,1997,0,0,0,0,0
85279,1997,0,0,0,0,0
85300,1997,0,0,0,0,0
85315,1997,0,0,0,0,0
85325,1997,0,0,0,0,0
85400,1997,0,0,0,0,0
85410,1997,0,0,0,0,0
85430,1997,0,0,0,0,0
85440,1997,0,0,0,0,0
86001,1997,0,0,0,0,0
86219,1997,0,0,0,0,0
86320,1997,0,0,0,0,0
86568,1997,0,0,0,0,0
86569,1997,0,0,0,0,0
86571,1997,0,0,0,0,0
86573,1997,0,0,0,0,0
86749,1997,0,0,0,0,0
86755,1997,0,0,0,0,0
86757,1997,1,0,0,1,0
86760,1997,0,0,0,0,0
86865,1997,0,0,0,0,0
86885,1997,1,0,0,1,0
88564,1997,0,0,0,0,0
91001,1997,0,0,0,0,0
91540,1997,0,0,0,0,0
94001,1997,0,0,0,0,0
95001,1997,0,0,1,0,1
95015,1997,0,0,0,0,0
95025,1997,0,0,0,0,0
95200,1997,0,0,1,0,1
97001,1997,0,0,0,0,0
97161,1997,0,0,0,0,0
97666,1997,0,0,0,0,0
99001,1997,0,0,0,0,0
99524,1997,0,0,0,0,0
99624,1997,0,0,0,0,0
99773,1997,0,0,0,0,0
5001,1998,1,0,0,1,0
5002,1998,0,0,0,0,0
5004,1998,0,0,0,0,0
5021,1998,0,0,0,0,0
5030,1998,0,0,0,0,0
5031,1998,0,1,0,1,0
5034,1998,0,0,0,0,0
5036,1998,0,0,0,0,0
5038,1998,0,0,0,0,0
5040,1998,0,0,0,0,0
5042,1998,0,0,0,0,0
5044,1998,0,0,0,0,0
5045,1998,0,0,0,0,0
5051,1998,0,0,0,0,0
5055,1998,0,0,0,0,0
5059,1998,0,0,0,0,0
5079,1998,0,0,0,0,0
5086,1998,0,0,0,0,0
5088,1998,0,0,0,0,0
5091,1998,0,0,0,0,0
5093,1998,0,0,0,0,0
5101,1998,0,0,0,0,0
5107,1998,0,0,0,0,0
5113,1998,0,0,0,0,0
5120,1998,0,0,0,0,0
5125,1998,0,0,0,0,0
5129,1998,0,0,0,0,0
5134,1998,0,0,0,0,0
5138,1998,0,0,0,0,0
5142,1998,0,0,0,0,0
5145,1998,0,0,0,0,0
5147,1998,0,0,0,0,0
5148,1998,0,0,0,0,0
5150,1998,0,0,0,0,0
5154,1998,0,0,0,0,0
5172,1998,0,0,0,0,0
5190,1998,0,0,0,0,0
5197,1998,1,0,0,1,0
5206,1998,0,1,0,1,0
5209,1998,0,0,0,0,0
5212,1998,0,0,0,0,0
5234,1998,1,0,0,1,0
5237,1998,0,0,0,0,0
5240,1998,0,0,0,0,0
5250,1998,0,0,0,0,0
5264,1998,0,0,0,0,0
5266,1998,0,0,0,0,0
5282,1998,0,0,0,0,0
5284,1998,0,0,0,0,0
5306,1998,0,0,0,0,0
