"";"mun";"year";"Paramilitaries_VI";"Paramilitaries_CD";"Paramilitaries_CL";"Paramilitaries_IN";"Paramilitaries_RE";"Paramilitaries_UC";"Paramilitaries_All";"Guerrilla_VI";"Guerrilla_CD";"Guerrilla_CL";"Guerrilla_RE";"Guerrilla_UC";"Guerrilla_All";"FARC_VI";"FARC_CD";"FARC_RC";"FARC_RE";"FARC_UC";"FARC_All";"ELN_VI";"ELN_CD";"ELN_RC";"ELN_UC";"ELN_All";"AUC_VI";"AUC_CD";"AUC_RC";"AUC_RE";"AUC_UC";"AUC_All"
"24245";54099;1990;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24246";54099;1991;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24247";54099;1992;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24248";54099;1993;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24249";54099;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24250";54099;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24251";54099;1996;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"24252";54099;1997;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24253";54099;1998;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24254";54099;1999;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24255";54099;2000;0;1;0;NA;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24256";54099;2001;1;1;0;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1
"24257";54099;2002;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;NA;0;0;1
"24258";54099;2003;0;0;0;NA;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"24259";54099;2004;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24260";54099;2005;0;0;0;NA;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;0;0;0;0
"24261";54099;2006;0;0;NA;NA;0;0;0;1;1;NA;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;0;0;0;0;0;0
"24262";54099;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24263";54099;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24264";54099;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24265";54099;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24266";54099;2011;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24267";54099;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24268";54099;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"24269";54099;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24270";54099;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24271";54099;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24272";54099;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24273";54099;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24274";54109;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"24275";54109;1989;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24276";54109;1990;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24277";54109;1991;0;NA;NA;NA;0;0;0;0;NA;NA;1;1;1;0;NA;0;0;0;0;0;NA;NA;1;1;0;NA;NA;NA;0;0
"24278";54109;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24279";54109;1993;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"24280";54109;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24281";54109;1995;0;1;NA;NA;1;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24282";54109;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24283";54109;1997;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;0;0;1
"24284";54109;1998;0;1;0;NA;0;0;1;1;0;1;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;1;1;0;0;1
"24285";54109;1999;0;1;0;NA;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1
"24286";54109;2000;0;1;1;NA;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;0;0;1
"24287";54109;2001;0;1;1;NA;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1
"24288";54109;2002;0;1;0;NA;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;NA;0;0;1
"24289";54109;2003;0;0;0;NA;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0
"24290";54109;2004;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;NA;0;1;0;0;0;0;0;0
"24291";54109;2005;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;0;NA;0;0;0;0;0;0;0;0
"24292";54109;2006;0;0;NA;NA;0;0;0;1;1;NA;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;0;0;0;0;0
"24293";54109;2007;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"24294";54109;2008;0;0;NA;0;0;0;0;1;1;NA;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;NA;0;0;0
"24295";54109;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24296";54109;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24297";54109;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24298";54109;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"24299";54109;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24300";54109;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24301";54109;2015;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24302";54109;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24303";54109;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24304";54109;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24305";54125;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"24306";54125;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24307";54125;1990;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24308";54125;1991;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24309";54125;1992;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24310";54125;1993;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24311";54125;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24312";54125;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24313";54125;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24314";54125;1997;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24315";54125;1998;0;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;NA;1;0;1;1;0;0;0;1;0;1;0;0;0;1
"24316";54125;1999;0;1;0;NA;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24317";54125;2000;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24318";54125;2001;0;1;0;NA;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24319";54125;2002;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;0;1
"24320";54125;2003;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24321";54125;2004;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24322";54125;2005;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24323";54125;2006;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24324";54125;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24325";54125;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24326";54125;2009;0;0;NA;0;0;0;0;0;0;NA;1;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24327";54125;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24328";54125;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24329";54125;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24330";54125;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24331";54125;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24332";54125;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24333";54125;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24334";54125;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24335";54125;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24336";54128;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;1;NA;1;0;NA;NA;1;NA;1;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"24337";54128;1989;0;NA;NA;NA;1;0;1;0;NA;NA;1;1;1;0;NA;0;0;0;0;0;NA;NA;1;1;0;NA;NA;NA;0;0
"24338";54128;1990;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24339";54128;1991;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24340";54128;1992;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24341";54128;1993;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24342";54128;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;NA;0;1
"24343";54128;1995;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"24344";54128;1996;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"24345";54128;1997;0;1;0;NA;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;0;0;1
"24346";54128;1998;0;1;1;NA;1;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24347";54128;1999;1;1;0;NA;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24348";54128;2000;0;1;0;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;NA;0;1;0;1;0;1;0;1
"24349";54128;2001;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1
"24350";54128;2002;0;1;0;NA;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;0;1
"24351";54128;2003;0;0;0;NA;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
"24352";54128;2004;0;1;0;NA;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;1;0;1
"24353";54128;2005;0;1;0;NA;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;1;0;1
"24354";54128;2006;0;0;NA;NA;0;0;0;0;1;NA;0;0;1;0;1;0;0;0;1;0;0;NA;0;0;0;0;0;0;0;0
"24355";54128;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24356";54128;2008;0;0;NA;0;0;0;0;0;1;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;NA;0;0;0
"24357";54128;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24358";54128;2010;0;0;NA;1;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24359";54128;2011;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24360";54128;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"24361";54128;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24362";54128;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24363";54128;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24364";54128;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24365";54128;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24366";54128;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24367";54172;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"24368";54172;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24369";54172;1990;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24370";54172;1991;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24371";54172;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24372";54172;1993;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"24373";54172;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24374";54172;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24375";54172;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24376";54172;1997;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24377";54172;1998;0;1;0;NA;1;0;1;0;0;1;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"24378";54172;1999;0;1;0;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1
"24379";54172;2000;0;1;0;NA;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;NA;0;1;1;1;0;1;1;1
"24380";54172;2001;0;1;0;NA;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1
"24381";54172;2002;0;1;0;NA;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;NA;0;0;1
"24382";54172;2003;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24383";54172;2004;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24384";54172;2005;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24385";54172;2006;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24386";54172;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"24387";54172;2008;0;0;NA;1;0;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;NA;0;0;0
"24388";54172;2009;0;0;NA;0;0;0;0;0;1;NA;0;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;NA;0;0;0
"24389";54172;2010;0;0;NA;1;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"24390";54172;2011;1;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24391";54172;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24392";54172;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24393";54172;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24394";54172;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24395";54172;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24396";54172;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24397";54172;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"24398";54174;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;1;NA;1;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"24399";54174;1989;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24400";54174;1990;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24401";54174;1991;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24402";54174;1992;0;NA;NA;NA;0;0;0;0;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"24403";54174;1993;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24404";54174;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"24405";54174;1995;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"24406";54174;1996;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"24407";54174;1997;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"24408";54174;1998;0;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;NA;1;0;1;1;0;0;0;1;0;1;0;0;0;1
"24409";54174;1999;0;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1
"24410";54174;2000;1;1;0;NA;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;NA;0;1;0;1;0;0;0;1
"24411";54174;2001;0;1;0;NA;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;1
"24412";54174;2002;0;1;0;NA;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;NA;0;0;1
"24413";54174;2003;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24414";54174;2004;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;NA;1;1;0;0;0;0;0;0
"24415";54174;2005;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24416";54174;2006;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0
"24417";54174;2007;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;NA;0;0;0
"24418";54174;2008;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;NA;0;0;0
"24419";54174;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;NA;0;0;0
"24420";54174;2010;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;0;NA;0;0;0;0;1;0;0;1;0;0;NA;0;0;0
"24421";54174;2011;0;1;NA;0;NA;0;1;1;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"24422";54174;2012;0;1;NA;0;NA;0;1;1;1;NA;NA;0;1;0;0;0;NA;0;0;1;1;NA;0;1;0;1;NA;NA;0;1
"24423";54174;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;1;1;0;0;NA;NA;0;0;0;1;NA;1;1;0;1;NA;NA;0;1
