"","mun","year","Departamento","Municipio","Narcopara","Rastrojos","Urabenos","Aguilas_Negras","Paisas","Otros","Paramilitaries","Bloque_Meta","Clan_Del_Golfo","EPL_Los Pelusos"
"4368",85325,2011,"CASANARE","SAN LUIS DE PALENQUE",0,0,0,0,0,0,0,NA,NA,NA
"4369",85400,2011,"CASANARE","TAMARA",0,0,0,0,0,0,0,NA,NA,NA
"4370",85410,2011,"CASANARE","TAURAMENA",0,0,0,0,0,1,1,NA,NA,NA
"4371",85430,2011,"CASANARE","TRINIDAD",0,0,0,0,0,0,0,NA,NA,NA
"4372",85440,2011,"CASANARE","VILLANUEVA",1,0,0,0,0,1,1,NA,NA,NA
"4373",86001,2011,"PUTUMAYO","MOCOA",0,0,0,0,0,0,0,NA,NA,NA
"4374",86219,2011,"PUTUMAYO","COLON",0,0,0,0,0,0,0,NA,NA,NA
"4375",86320,2011,"PUTUMAYO","ORITO",1,1,0,0,0,0,1,NA,NA,NA
"4376",86568,2011,"PUTUMAYO","PUERTO ASIS",1,1,0,0,0,0,1,NA,NA,NA
"4377",86569,2011,"PUTUMAYO","PUERTO CAICEDO",1,1,0,0,0,0,1,NA,NA,NA
"4378",86571,2011,"PUTUMAYO","PUERTO GUZMAN",0,0,0,0,0,0,0,NA,NA,NA
"4379",86573,2011,"PUTUMAYO","PUERTO LEGUIZAMO",0,0,0,0,0,0,0,NA,NA,NA
"4380",86749,2011,"PUTUMAYO","SIBUNDOY",0,0,0,0,0,0,0,NA,NA,NA
"4381",86755,2011,"PUTUMAYO","SAN FRANCISCO",0,0,0,0,0,0,0,NA,NA,NA
"4382",86757,2011,"PUTUMAYO","SAN MIGUEL",1,1,0,0,0,0,1,NA,NA,NA
"4383",86760,2011,"PUTUMAYO","SANTIAGO",0,0,0,0,0,0,0,NA,NA,NA
"4384",86865,2011,"PUTUMAYO","VALLE GUAMUEZ",1,1,0,0,0,0,1,NA,NA,NA
"4385",86885,2011,"PUTUMAYO","VILLAGARZON",0,0,0,1,0,0,1,NA,NA,NA
"4386",88564,2011,"SAN ANDRES","PROVIDENCIA Y SANTA CATALINA",1,1,1,0,1,0,1,NA,NA,NA
"4387",91001,2011,"AMAZONAS","LETICIA",0,0,0,0,0,0,0,NA,NA,NA
"4388",91540,2011,"AMAZONAS","PUERTO NARINO",0,0,0,0,0,0,0,NA,NA,NA
"4389",94001,2011,"GUAINIA","INIRIDA",0,0,0,0,0,0,0,NA,NA,NA
"4390",95001,2011,"GUAVIARE","SAN JOSE DEL GUAVIAR",0,0,0,0,0,0,0,NA,NA,NA
"4391",95015,2011,"GUAVIARE","CALAMAR",0,0,0,0,0,0,0,NA,NA,NA
"4392",95025,2011,"GUAVIARE","EL RETORNO",0,0,0,0,0,0,0,NA,NA,NA
"4393",95200,2011,"GUAVIARE","MIRAFLORES",0,0,0,0,0,0,0,NA,NA,NA
"4394",97001,2011,"VAUPES","MITU",0,0,0,0,0,0,0,NA,NA,NA
"4395",97161,2011,"VAUPES","CARURU",0,0,0,0,0,0,0,NA,NA,NA
"4396",97666,2011,"VAUPES","TARAIRA",0,0,0,0,0,0,0,NA,NA,NA
"4397",99001,2011,"VICHADA","PUERTO CARRENO",0,0,0,0,0,0,0,NA,NA,NA
"4398",99524,2011,"VICHADA","LA PRIMAVERA",0,0,0,0,0,0,0,NA,NA,NA
"4399",99624,2011,"VICHADA","SANTA ROSALIA",0,0,0,0,0,0,0,NA,NA,NA
"4400",99773,2011,"VICHADA","CUMARIBO",0,0,0,0,0,0,0,NA,NA,NA
"4401",5001,2012,"ANTIOQUIA","MEDELLIN",1,1,0,1,1,0,1,NA,NA,NA
"4402",5002,2012,"ANTIOQUIA","ABEJORRAL",0,0,0,0,0,0,0,NA,NA,NA
"4403",5004,2012,"ANTIOQUIA","ABRIAQUI",0,0,0,0,0,0,0,NA,NA,NA
"4404",5021,2012,"ANTIOQUIA","ALEJANDRIA",0,0,0,0,0,0,0,NA,NA,NA
"4405",5030,2012,"ANTIOQUIA","AMAGA",1,1,1,0,0,0,1,NA,NA,NA
"4406",5031,2012,"ANTIOQUIA","AMALFI",1,1,1,0,0,0,1,NA,NA,NA
"4407",5034,2012,"ANTIOQUIA","ANDES",0,0,0,0,0,0,0,NA,NA,NA
"4408",5036,2012,"ANTIOQUIA","ANGELOPOLIS",0,0,0,0,0,0,0,NA,NA,NA
"4409",5038,2012,"ANTIOQUIA","ANGOSTURA",1,1,0,0,1,0,1,NA,NA,NA
"4410",5040,2012,"ANTIOQUIA","ANORI",1,1,1,0,0,0,1,NA,NA,NA
"4411",5042,2012,"ANTIOQUIA","ANTIOQUIA",0,0,0,0,0,0,0,NA,NA,NA
"4412",5044,2012,"ANTIOQUIA","ANZA",0,0,0,0,0,0,0,NA,NA,NA
"4413",5045,2012,"ANTIOQUIA","APARTADO",1,1,1,1,0,0,1,NA,NA,NA
"4414",5051,2012,"ANTIOQUIA","ARBOLETES",1,1,1,0,0,0,1,NA,NA,NA
"4415",5055,2012,"ANTIOQUIA","ARGELIA",0,0,0,0,0,0,0,NA,NA,NA
"4416",5059,2012,"ANTIOQUIA","ARMENIA",0,0,0,0,0,0,0,NA,NA,NA
"4417",5079,2012,"ANTIOQUIA","BARBOSA",1,1,1,0,0,0,1,NA,NA,NA
"4418",5086,2012,"ANTIOQUIA","BELMIRA",0,0,0,0,0,0,0,NA,NA,NA
"4419",5088,2012,"ANTIOQUIA","BELLO",0,0,0,0,0,0,0,NA,NA,NA
"4420",5091,2012,"ANTIOQUIA","BETANIA",0,0,0,0,0,0,0,NA,NA,NA
"4421",5093,2012,"ANTIOQUIA","BETULIA",0,0,0,0,0,0,0,NA,NA,NA
"4422",5101,2012,"ANTIOQUIA","BOLIVAR",0,0,0,0,0,0,0,NA,NA,NA
"4423",5107,2012,"ANTIOQUIA","BRICENO",1,1,1,0,0,0,1,NA,NA,NA
"4424",5113,2012,"ANTIOQUIA","BURITICA",1,1,1,0,0,0,1,NA,NA,NA
"4425",5120,2012,"ANTIOQUIA","CACERES",1,1,1,1,1,0,1,NA,NA,NA
"4426",5125,2012,"ANTIOQUIA","CAICEDO",0,0,0,0,0,0,0,NA,NA,NA
"4427",5129,2012,"ANTIOQUIA","CALDAS",1,1,0,0,0,0,1,NA,NA,NA
"4428",5134,2012,"ANTIOQUIA","CAMPAMENTO",1,1,1,0,0,0,1,NA,NA,NA
"4429",5138,2012,"ANTIOQUIA","CANASGORDAS",1,1,1,0,0,0,1,NA,NA,NA
"4430",5142,2012,"ANTIOQUIA","CARACOLI",1,1,0,1,0,0,1,NA,NA,NA
"4431",5145,2012,"ANTIOQUIA","CARAMANTA",0,0,0,0,0,0,0,NA,NA,NA
"4432",5147,2012,"ANTIOQUIA","CAREPA",1,1,1,0,0,0,1,NA,NA,NA
"4433",5148,2012,"ANTIOQUIA","CARMEN DE VIBORAL",0,0,0,0,0,0,0,NA,NA,NA
"4434",5150,2012,"ANTIOQUIA","CAROLINA",1,1,0,0,1,0,1,NA,NA,NA
"4435",5154,2012,"ANTIOQUIA","CAUCASIA",1,1,1,1,1,0,1,NA,NA,NA
"4436",5172,2012,"ANTIOQUIA","CHIGORODO",1,1,1,0,0,0,1,NA,NA,NA
"4437",5190,2012,"ANTIOQUIA","CISNEROS",1,1,1,0,0,0,1,NA,NA,NA
"4438",5197,2012,"ANTIOQUIA","COCORNA",0,0,0,0,0,0,0,NA,NA,NA
"4439",5206,2012,"ANTIOQUIA","CONCEPCION",0,0,0,0,0,0,0,NA,NA,NA
"4440",5209,2012,"ANTIOQUIA","CONCORDIA",0,0,0,0,0,0,0,NA,NA,NA
"4441",5212,2012,"ANTIOQUIA","COPACABANA",1,1,0,0,0,0,1,NA,NA,NA
"4442",5234,2012,"ANTIOQUIA","DABEIBA",1,1,1,0,0,0,1,NA,NA,NA
"4443",5237,2012,"ANTIOQUIA","DON MATIAS",1,1,1,0,0,0,1,NA,NA,NA
"4444",5240,2012,"ANTIOQUIA","EBEJICO",0,0,0,0,0,0,0,NA,NA,NA
"4445",5250,2012,"ANTIOQUIA","EL BAGRE",1,1,1,0,1,0,1,NA,NA,NA
"4446",5264,2012,"ANTIOQUIA","ENTRERRIOS",0,0,0,0,0,0,0,NA,NA,NA
"4447",5266,2012,"ANTIOQUIA","ENVIGADO",1,1,1,0,0,0,1,NA,NA,NA
"4448",5282,2012,"ANTIOQUIA","FREDONIA",0,0,0,0,0,0,0,NA,NA,NA
"4449",5284,2012,"ANTIOQUIA","FRONTINO",1,1,1,0,0,0,1,NA,NA,NA
"4450",5306,2012,"ANTIOQUIA","GIRALDO",0,0,0,0,0,0,0,NA,NA,NA
"4451",5308,2012,"ANTIOQUIA","GIRARDOTA",1,1,1,0,0,0,1,NA,NA,NA
"4452",5310,2012,"ANTIOQUIA","GOMEZ PLATA",1,1,0,0,1,0,1,NA,NA,NA
"4453",5313,2012,"ANTIOQUIA","GRANADA",0,0,0,0,0,0,0,NA,NA,NA
"4454",5315,2012,"ANTIOQUIA","GUADALUPE",1,1,0,0,1,0,1,NA,NA,NA
"4455",5318,2012,"ANTIOQUIA","GUARNE",0,0,0,0,0,0,0,NA,NA,NA
"4456",5321,2012,"ANTIOQUIA","GUATAPE",0,0,0,0,0,0,0,NA,NA,NA
"4457",5347,2012,"ANTIOQUIA","HELICONIA",0,0,0,0,0,0,0,NA,NA,NA
"4458",5353,2012,"ANTIOQUIA","HISPANIA",0,0,0,0,0,0,0,NA,NA,NA
"4459",5360,2012,"ANTIOQUIA","ITAGUI",1,1,1,0,0,0,1,NA,NA,NA
"4460",5361,2012,"ANTIOQUIA","ITUANGO",1,1,1,0,1,0,1,NA,NA,NA
"4461",5364,2012,"ANTIOQUIA","JARDIN",0,0,0,0,0,0,0,NA,NA,NA
"4462",5368,2012,"ANTIOQUIA","JERICO",0,0,0,0,0,0,0,NA,NA,NA
"4463",5376,2012,"ANTIOQUIA","LA CEJA",1,1,1,0,0,0,1,NA,NA,NA
"4464",5380,2012,"ANTIOQUIA","LA ESTRELLA",1,1,0,0,1,0,1,NA,NA,NA
"4465",5390,2012,"ANTIOQUIA","LA PINTADA",0,0,0,0,0,0,0,NA,NA,NA
"4466",5400,2012,"ANTIOQUIA","LA UNION",0,0,0,0,0,0,0,NA,NA,NA
"4467",5411,2012,"ANTIOQUIA","LIBORINA",0,0,0,0,0,0,0,NA,NA,NA
"4468",5425,2012,"ANTIOQUIA","MACEO",1,1,1,0,0,0,1,NA,NA,NA
"4469",5440,2012,"ANTIOQUIA","MARINILLA",0,0,0,0,0,0,0,NA,NA,NA
"4470",5467,2012,"ANTIOQUIA","MONTEBELLO",0,0,0,0,0,0,0,NA,NA,NA
"4471",5475,2012,"ANTIOQUIA","MURINDO",1,1,1,0,0,0,1,NA,NA,NA
"4472",5480,2012,"ANTIOQUIA","MUTATA",1,1,1,1,0,0,1,NA,NA,NA
"4473",5483,2012,"ANTIOQUIA","NARINO",0,0,0,0,0,0,0,NA,NA,NA
"4474",5490,2012,"ANTIOQUIA","NECOCLI",1,1,1,0,0,0,1,NA,NA,NA
"4475",5495,2012,"ANTIOQUIA","NECHI",1,1,1,0,0,0,1,NA,NA,NA
"4476",5501,2012,"ANTIOQUIA","OLAYA",0,0,0,0,0,0,0,NA,NA,NA
"4477",5541,2012,"ANTIOQUIA","PENOL",0,0,0,0,0,0,0,NA,NA,NA
"4478",5543,2012,"ANTIOQUIA","PEQUE",0,0,0,0,0,0,0,NA,NA,NA
"4479",5576,2012,"ANTIOQUIA","PUEBLORRICO",0,0,0,0,0,0,0,NA,NA,NA
"4480",5579,2012,"ANTIOQUIA","PUERTO BERRIO",1,1,1,1,1,0,1,NA,NA,NA
"4481",5585,2012,"ANTIOQUIA","PUERTO NARE",1,1,1,0,0,0,1,NA,NA,NA
"4482",5591,2012,"ANTIOQUIA","PUERTO TRIUNFO",1,1,0,0,0,0,1,NA,NA,NA
"4483",5604,2012,"ANTIOQUIA","REMEDIOS",1,1,1,1,0,0,1,NA,NA,NA
"4484",5607,2012,"ANTIOQUIA","RETIRO",0,0,0,0,0,0,0,NA,NA,NA
"4485",5615,2012,"ANTIOQUIA","RIONEGRO",1,1,1,0,0,0,1,NA,NA,NA
"4486",5628,2012,"ANTIOQUIA","SABANALARGA",0,0,0,0,0,0,0,NA,NA,NA
"4487",5631,2012,"ANTIOQUIA","SABANETA",0,0,0,0,0,0,0,NA,NA,NA
"4488",5642,2012,"ANTIOQUIA","SALGAR",0,0,0,0,0,0,0,NA,NA,NA
"4489",5647,2012,"ANTIOQUIA","SAN ANDRES",0,0,0,0,0,0,0,NA,NA,NA
"4490",5649,2012,"ANTIOQUIA","SAN CARLOS",1,1,0,1,0,0,1,NA,NA,NA
"4491",5652,2012,"ANTIOQUIA","SAN FRANCISCO",0,0,0,0,0,0,0,NA,NA,NA
"4492",5656,2012,"ANTIOQUIA","SAN JERONIMO",0,0,0,0,0,0,0,NA,NA,NA
"4493",5658,2012,"ANTIOQUIA","SN JOSE D LA MONTANA",0,0,0,0,0,0,0,NA,NA,NA
"4494",5659,2012,"ANTIOQUIA","SAN JUAN URABA",1,1,1,0,0,0,1,NA,NA,NA
"4495",5660,2012,"ANTIOQUIA","SAN LUIS",0,0,1,0,0,0,1,NA,NA,NA
"4496",5664,2012,"ANTIOQUIA","SAN PEDRO",1,1,0,0,1,0,1,NA,NA,NA
"4497",5665,2012,"ANTIOQUIA","SAN PEDRO URABA",1,1,1,0,0,1,1,NA,NA,NA
"4498",5667,2012,"ANTIOQUIA","SAN RAFAEL",0,0,0,0,0,0,0,NA,NA,NA
"4499",5670,2012,"ANTIOQUIA","SAN ROQUE",1,1,1,0,0,0,1,NA,NA,NA
"4500",5674,2012,"ANTIOQUIA","SAN VICENTE",0,0,0,0,0,0,0,NA,NA,NA
"4501",5679,2012,"ANTIOQUIA","SANTA BARBARA",1,1,0,0,0,0,1,NA,NA,NA
"4502",5686,2012,"ANTIOQUIA","SANTA ROSA DE OSOS",1,1,1,0,1,0,1,NA,NA,NA
"4503",5690,2012,"ANTIOQUIA","SANTO DOMINGO",1,1,1,0,0,0,1,NA,NA,NA
"4504",5697,2012,"ANTIOQUIA","EL SANTUARIO",0,0,0,0,0,0,0,NA,NA,NA
"4505",5736,2012,"ANTIOQUIA","SEGOVIA",1,1,1,0,0,0,1,NA,NA,NA
"4506",5756,2012,"ANTIOQUIA","SONSON",1,1,0,0,0,0,1,NA,NA,NA
"4507",5761,2012,"ANTIOQUIA","SOPETRAN",1,1,1,0,0,0,1,NA,NA,NA
"4508",5789,2012,"ANTIOQUIA","TAMESIS",0,0,0,0,0,0,0,NA,NA,NA
"4509",5790,2012,"ANTIOQUIA","TARAZA",1,1,1,0,1,0,1,NA,NA,NA
"4510",5792,2012,"ANTIOQUIA","TARSO",0,0,0,0,0,0,0,NA,NA,NA
"4511",5809,2012,"ANTIOQUIA","TITIRIBI",0,0,0,0,0,0,0,NA,NA,NA
"4512",5819,2012,"ANTIOQUIA","TOLEDO",0,0,0,0,0,0,0,NA,NA,NA
"4513",5837,2012,"ANTIOQUIA","TURBO",1,1,1,1,0,0,1,NA,NA,NA
"4514",5842,2012,"ANTIOQUIA","URAMITA",0,0,0,0,0,0,0,NA,NA,NA
"4515",5847,2012,"ANTIOQUIA","URRAO",0,0,0,0,0,0,0,NA,NA,NA
"4516",5854,2012,"ANTIOQUIA","VALDIVIA",1,1,1,0,0,0,1,NA,NA,NA
"4517",5856,2012,"ANTIOQUIA","VALPARAISO",0,0,0,0,0,0,0,NA,NA,NA
"4518",5858,2012,"ANTIOQUIA","VEGACHI",1,1,1,0,0,0,1,NA,NA,NA
"4519",5861,2012,"ANTIOQUIA","VENECIA",0,0,0,0,0,0,0,NA,NA,NA
"4520",5873,2012,"ANTIOQUIA","VIGIA DEL FUERTE",1,1,1,0,0,0,1,NA,NA,NA
"4521",5885,2012,"ANTIOQUIA","YALI",1,1,1,0,0,0,1,NA,NA,NA
"4522",5887,2012,"ANTIOQUIA","YARUMAL",1,1,1,0,1,0,1,NA,NA,NA
"4523",5890,2012,"ANTIOQUIA","YOLOMBO",1,1,1,0,0,0,1,NA,NA,NA
"4524",5893,2012,"ANTIOQUIA","YONDO",1,1,1,0,0,0,1,NA,NA,NA
"4525",5895,2012,"ANTIOQUIA","ZARAGOZA",1,1,1,0,1,0,1,NA,NA,NA
"4526",8001,2012,"ATLANTICO","BARRANQUILLA",1,1,1,0,1,0,1,NA,NA,NA
"4527",8078,2012,"ATLANTICO","BARANOA",1,1,1,0,0,0,1,NA,NA,NA
"4528",8137,2012,"ATLANTICO","CAMPO DE LA CRUZ",0,0,0,0,0,0,0,NA,NA,NA
"4529",8141,2012,"ATLANTICO","CANDELARIA",0,0,0,0,0,0,0,NA,NA,NA
"4530",8296,2012,"ATLANTICO","GALAPA",1,1,0,1,0,0,1,NA,NA,NA
"4531",8372,2012,"ATLANTICO","JUAN DE ACOSTA",1,1,1,0,0,0,1,NA,NA,NA
"4532",8421,2012,"ATLANTICO","LURUACO",0,0,0,0,0,0,0,NA,NA,NA
"4533",8433,2012,"ATLANTICO","MALAMBO",0,0,0,0,0,0,0,NA,NA,NA
"4534",8436,2012,"ATLANTICO","MANATI",0,0,0,0,0,0,0,NA,NA,NA
"4535",8520,2012,"ATLANTICO","PALMAR D VARELA",0,0,0,0,0,0,0,NA,NA,NA
"4536",8549,2012,"ATLANTICO","PIOJO",0,0,0,0,0,0,0,NA,NA,NA
"4537",8558,2012,"ATLANTICO","POLONUEVO",0,0,0,0,0,0,0,NA,NA,NA
"4538",8560,2012,"ATLANTICO","PONEDERA",1,1,0,0,0,0,1,NA,NA,NA
"4539",8573,2012,"ATLANTICO","PUERTO COLOMBIA",0,0,0,0,0,0,0,NA,NA,NA
"4540",8606,2012,"ATLANTICO","REPELON",0,0,0,0,0,0,0,NA,NA,NA
"4541",8634,2012,"ATLANTICO","SABANAGRANDE",1,1,0,1,0,0,1,NA,NA,NA
"4542",8638,2012,"ATLANTICO","SABANALARGA",0,0,0,0,0,0,0,NA,NA,NA
"4543",8675,2012,"ATLANTICO","SANTA LUCIA",1,1,1,0,0,0,1,NA,NA,NA
"4544",8685,2012,"ATLANTICO","SANTO TOMAS",1,1,0,1,0,0,1,NA,NA,NA
"4545",8758,2012,"ATLANTICO","SOLEDAD",1,1,0,0,0,0,1,NA,NA,NA
"4546",8770,2012,"ATLANTICO","SUAN",0,0,0,0,0,0,0,NA,NA,NA
"4547",8832,2012,"ATLANTICO","TUBARA",0,0,0,0,0,0,0,NA,NA,NA
"4548",8849,2012,"ATLANTICO","USIACURI",0,0,0,0,0,0,0,NA,NA,NA
"4549",11001,2012,"BOGOTA","BOGOTA",0,0,0,0,0,0,0,NA,NA,NA
"4550",13001,2012,"BOLIVAR","CARTAGENA",1,1,1,1,1,0,1,NA,NA,NA
"4551",13006,2012,"BOLIVAR","ACHI",1,1,1,0,0,0,1,NA,NA,NA
"4552",13030,2012,"BOLIVAR","ALTOS DEL ROSARIO",1,1,1,0,0,0,1,NA,NA,NA
"4553",13042,2012,"BOLIVAR","ARENAL",1,1,1,0,0,0,1,NA,NA,NA
"4554",13052,2012,"BOLIVAR","ARJONA",1,1,0,0,1,0,1,NA,NA,NA
"4555",13062,2012,"BOLIVAR","ARROYOHONDO",0,0,0,0,0,0,0,NA,NA,NA
"4556",13074,2012,"BOLIVAR","BARRANCO DE LOBA",1,1,1,0,0,0,1,NA,NA,NA
"4557",13140,2012,"BOLIVAR","CALAMAR",1,1,0,0,0,0,1,NA,NA,NA
"4558",13160,2012,"BOLIVAR","CANTAGALLO",1,1,1,0,0,0,1,NA,NA,NA
"4559",13188,2012,"BOLIVAR","CICUCO",0,0,0,0,0,0,0,NA,NA,NA
"4560",13212,2012,"BOLIVAR","CORDOBA",0,0,0,0,0,0,0,NA,NA,NA
"4561",13222,2012,"BOLIVAR","CLEMENCIA",0,0,0,0,0,0,0,NA,NA,NA
"4562",13244,2012,"BOLIVAR","EL CARMEN DE BOLIVAR",1,1,1,1,1,0,1,NA,NA,NA
"4563",13248,2012,"BOLIVAR","EL GUAMO",0,0,0,0,0,0,0,NA,NA,NA
"4564",13268,2012,"BOLIVAR","EL PEÐON",1,1,1,0,0,0,1,NA,NA,NA
"4565",13300,2012,"BOLIVAR","HATILLO DE LOBA",0,0,0,0,0,0,0,NA,NA,NA
"4566",13430,2012,"BOLIVAR","MAGANGUE",1,1,1,0,0,0,1,NA,NA,NA
"4567",13433,2012,"BOLIVAR","MAHATES",0,0,0,0,0,0,0,NA,NA,NA
"4568",13440,2012,"BOLIVAR","MARGARITA",0,0,0,0,0,0,0,NA,NA,NA
"4569",13442,2012,"BOLIVAR","MARIA LA BAJA",1,1,1,1,1,0,1,NA,NA,NA
"4570",13458,2012,"BOLIVAR","MONTECRISTO",1,1,1,1,0,0,1,NA,NA,NA
"4571",13468,2012,"BOLIVAR","MOMPOS",1,1,1,0,0,0,1,NA,NA,NA
"4572",13473,2012,"BOLIVAR","MORALES",0,0,0,0,0,0,0,NA,NA,NA
"4573",13490,2012,"BOLIVAR","NOROSÍ",0,0,0,0,0,0,0,NA,NA,NA
"4574",13549,2012,"BOLIVAR","PINILLOS",1,1,1,0,0,0,1,NA,NA,NA
"4575",13580,2012,"BOLIVAR","REGIDOR",0,0,0,0,0,0,0,NA,NA,NA
"4576",13600,2012,"BOLIVAR","RIO VIEJO",1,1,0,0,0,0,1,NA,NA,NA
"4577",13620,2012,"BOLIVAR","SAN CRISTOBAL",0,0,0,0,0,0,0,NA,NA,NA
"4578",13647,2012,"BOLIVAR","SAN ESTANISLAO",0,0,0,0,0,0,0,NA,NA,NA
"4579",13650,2012,"BOLIVAR","SAN FERNANDO",0,0,0,0,0,0,0,NA,NA,NA
"4580",13654,2012,"BOLIVAR","SAN JACINTO",1,1,1,0,0,0,1,NA,NA,NA
"4581",13655,2012,"BOLIVAR","SAN JACINTO DEL CAUCA",1,0,1,0,0,0,1,NA,NA,NA
"4582",13657,2012,"BOLIVAR","S.JUAN NEPOMUCENO",1,1,1,1,1,0,1,NA,NA,NA
"4583",13667,2012,"BOLIVAR","S.MARTIN DE LOBA",1,1,1,0,0,0,1,NA,NA,NA
"4584",13670,2012,"BOLIVAR","SAN PABLO",1,1,1,1,0,0,1,NA,NA,NA
"4585",13673,2012,"BOLIVAR","SANTA CATALINA",0,0,0,0,0,0,0,NA,NA,NA
"4586",13683,2012,"BOLIVAR","SANTA ROSA",0,0,0,0,0,0,0,NA,NA,NA
"4587",13688,2012,"BOLIVAR","SANTA ROSA SUR",1,1,1,1,0,0,1,NA,NA,NA
"4588",13744,2012,"BOLIVAR","SIMITI",0,0,0,1,0,0,1,NA,NA,NA
"4589",13760,2012,"BOLIVAR","SOPLAVIENTO",0,0,0,0,0,0,0,NA,NA,NA
"4590",13780,2012,"BOLIVAR","TALAIGUA NUEVO",0,0,0,0,0,0,0,NA,NA,NA
"4591",13810,2012,"BOLIVAR","TIQUISIO",1,1,1,1,0,0,1,NA,NA,NA
"4592",13836,2012,"BOLIVAR","TURBACO",1,1,0,0,0,0,1,NA,NA,NA
"4593",13838,2012,"BOLIVAR","TURBANA",0,0,0,0,0,0,0,NA,NA,NA
"4594",13873,2012,"BOLIVAR","VILLANUEVA",0,0,0,0,0,0,0,NA,NA,NA
"4595",13894,2012,"BOLIVAR","ZAMBRANO",0,0,0,0,0,0,0,NA,NA,NA
"4596",15001,2012,"BOYACA","TUNJA",1,1,1,1,0,0,1,NA,NA,NA
"4597",15022,2012,"BOYACA","ALMEIDA",0,0,0,0,0,0,0,NA,NA,NA
"4598",15047,2012,"BOYACA","AQUITANIA",0,0,0,0,0,0,0,NA,NA,NA
"4599",15051,2012,"BOYACA","ARCABUCO",0,0,0,0,0,0,0,NA,NA,NA
"4600",15087,2012,"BOYACA","BELEN",0,0,0,0,0,0,0,NA,NA,NA
"4601",15090,2012,"BOYACA","BERBEO",0,0,0,0,0,0,0,NA,NA,NA
"4602",15092,2012,"BOYACA","BETEITIVA",0,0,0,0,0,0,0,NA,NA,NA
"4603",15097,2012,"BOYACA","BOAVITA",0,0,0,0,0,0,0,NA,NA,NA
"4604",15104,2012,"BOYACA","BOYACA",0,0,0,0,0,0,0,NA,NA,NA
"4605",15106,2012,"BOYACA","BRICEÐO",0,0,0,0,0,0,0,NA,NA,NA
"4606",15109,2012,"BOYACA","BUENAVISTA",0,0,0,0,0,0,0,NA,NA,NA
"4607",15114,2012,"BOYACA","BUSBANZA",0,0,0,0,0,0,0,NA,NA,NA
"4608",15131,2012,"BOYACA","CALDAS",0,0,0,0,0,0,0,NA,NA,NA
"4609",15135,2012,"BOYACA","CAMPOHERMOSO",0,0,0,0,0,0,0,NA,NA,NA
"4610",15162,2012,"BOYACA","CERINZA",0,0,0,0,0,0,0,NA,NA,NA
"4611",15172,2012,"BOYACA","CHINAVITA",0,0,0,0,0,0,0,NA,NA,NA
"4612",15176,2012,"BOYACA","CHIQUINQUIRA",0,0,0,0,0,0,0,NA,NA,NA
"4613",15180,2012,"BOYACA","CHISCAS",0,0,0,0,0,0,0,NA,NA,NA
"4614",15183,2012,"BOYACA","CHITA",0,0,0,0,0,0,0,NA,NA,NA
"4615",15185,2012,"BOYACA","CHITARAQUE",0,0,0,0,0,0,0,NA,NA,NA
"4616",15187,2012,"BOYACA","CHIVATA",0,0,0,0,0,0,0,NA,NA,NA
"4617",15189,2012,"BOYACA","CIENAGA",0,0,0,0,0,0,0,NA,NA,NA
"4618",15204,2012,"BOYACA","COMBITA",0,0,0,0,0,0,0,NA,NA,NA
"4619",15212,2012,"BOYACA","COPER",0,0,0,0,0,0,0,NA,NA,NA
"4620",15215,2012,"BOYACA","CORRALES",0,0,0,0,0,0,0,NA,NA,NA
"4621",15218,2012,"BOYACA","COVARACHIA",0,0,0,0,0,0,0,NA,NA,NA
"4622",15223,2012,"BOYACA","CUBARA",0,0,0,0,0,0,0,NA,NA,NA
"4623",15224,2012,"BOYACA","CUCAITA",0,0,0,0,0,0,0,NA,NA,NA
"4624",15226,2012,"BOYACA","CUITIVA",0,0,0,0,0,0,0,NA,NA,NA
"4625",15232,2012,"BOYACA","CHIQUIZA",0,0,0,0,0,0,0,NA,NA,NA
"4626",15236,2012,"BOYACA","CHIVOR",0,0,0,0,0,0,0,NA,NA,NA
"4627",15238,2012,"BOYACA","DUITAMA",1,1,1,1,0,0,1,NA,NA,NA
"4628",15244,2012,"BOYACA","EL COCUY",0,0,0,0,0,0,0,NA,NA,NA
"4629",15248,2012,"BOYACA","EL ESPINO",0,0,0,0,0,0,0,NA,NA,NA
"4630",15272,2012,"BOYACA","FIRAVITOBA",0,0,0,0,0,0,0,NA,NA,NA
"4631",15276,2012,"BOYACA","FLORESTA",0,0,0,0,0,0,0,NA,NA,NA
"4632",15293,2012,"BOYACA","GACHANTIVA",0,0,0,0,0,0,0,NA,NA,NA
"4633",15296,2012,"BOYACA","GAMEZA",0,0,0,0,0,0,0,NA,NA,NA
"4634",15299,2012,"BOYACA","GARAGOA",0,0,0,0,0,0,0,NA,NA,NA
"4635",15317,2012,"BOYACA","GUACAMAYAS",0,0,0,0,0,0,0,NA,NA,NA
"4636",15322,2012,"BOYACA","GUATEQUE",0,0,0,0,0,0,0,NA,NA,NA
"4637",15325,2012,"BOYACA","GUAYATA",0,0,0,0,0,0,0,NA,NA,NA
"4638",15332,2012,"BOYACA","GUICAN",0,0,0,0,0,0,0,NA,NA,NA
"4639",15362,2012,"BOYACA","IZA",0,0,0,0,0,0,0,NA,NA,NA
"4640",15367,2012,"BOYACA","JENESANO",0,0,0,0,0,0,0,NA,NA,NA
"4641",15368,2012,"BOYACA","JERICO",0,0,0,0,0,0,0,NA,NA,NA
