"","mun","year","AUC","FARC","Paramilitaries","Guerrilla"
"24290",5321,2009,0,0,0,0
"24291",5347,2009,0,0,0,0
"24292",5353,2009,0,0,0,0
"24293",5360,2009,0,1,1,1
"24294",5361,2009,0,1,0,1
"24295",5364,2009,0,0,0,0
"24296",5368,2009,0,0,0,0
"24297",5376,2009,0,0,0,0
"24298",5380,2009,0,1,0,1
"24299",5390,2009,0,0,0,0
"24300",5400,2009,0,0,0,0
"24301",5411,2009,0,0,0,0
"24302",5425,2009,0,0,0,1
"24303",5440,2009,0,0,0,0
"24304",5467,2009,0,0,0,0
"24305",5475,2009,0,0,0,0
"24306",5480,2009,0,1,0,1
"24307",5483,2009,0,0,0,0
"24308",5490,2009,0,0,0,0
"24309",5495,2009,0,0,1,1
"24310",5501,2009,0,0,0,0
"24311",5541,2009,0,0,1,0
"24312",5543,2009,0,0,0,0
"24313",5576,2009,0,0,0,0
"24314",5579,2009,0,0,1,0
"24315",5585,2009,0,0,0,0
"24316",5591,2009,0,0,0,1
"24317",5604,2009,0,0,0,0
"24318",5607,2009,0,0,0,0
"24319",5615,2009,0,0,0,1
"24320",5628,2009,0,0,0,0
"24321",5631,2009,0,0,0,1
"24322",5642,2009,0,0,0,0
"24323",5647,2009,0,1,0,1
"24324",5649,2009,0,1,0,1
"24325",5652,2009,0,1,0,1
"24326",5656,2009,0,0,0,0
"24327",5658,2009,0,0,0,0
"24328",5659,2009,0,0,0,1
"24329",5660,2009,0,1,0,1
"24330",5664,2009,0,0,0,0
"24331",5665,2009,0,0,0,1
"24332",5667,2009,0,0,0,0
"24333",5670,2009,0,0,1,0
"24334",5674,2009,0,0,0,0
"24335",5679,2009,0,0,0,0
"24336",5686,2009,0,1,0,1
"24337",5690,2009,0,0,0,0
"24338",5697,2009,0,1,0,1
"24339",5736,2009,0,1,0,1
"24340",5756,2009,0,0,1,0
"24341",5761,2009,0,0,1,1
"24342",5789,2009,0,0,0,0
"24343",5790,2009,0,1,1,1
"24344",5792,2009,0,0,0,0
"24345",5809,2009,0,0,0,0
"24346",5819,2009,0,1,0,1
"24347",5837,2009,0,1,0,1
"24348",5842,2009,0,0,0,0
"24349",5847,2009,0,1,0,1
"24350",5854,2009,0,1,0,1
"24351",5856,2009,0,0,0,0
"24352",5858,2009,0,0,0,0
"24353",5861,2009,0,0,0,0
"24354",5873,2009,0,1,0,1
"24355",5885,2009,0,0,0,0
"24356",5887,2009,0,0,1,1
"24357",5890,2009,0,0,0,1
"24358",5893,2009,0,0,0,1
"24359",5895,2009,0,0,1,1
"24360",8001,2009,0,0,1,1
"24361",8078,2009,0,0,0,1
"24362",8137,2009,0,0,0,0
"24363",8141,2009,0,0,0,0
"24364",8296,2009,0,0,0,0
"24365",8372,2009,0,0,0,0
"24366",8421,2009,0,0,0,1
"24367",8433,2009,0,0,0,1
"24368",8436,2009,0,0,0,0
"24369",8520,2009,0,0,0,0
"24370",8549,2009,0,0,0,0
"24371",8558,2009,0,0,0,0
"24372",8560,2009,0,0,0,0
"24373",8573,2009,0,0,0,0
"24374",8606,2009,0,0,0,0
"24375",8634,2009,0,0,0,1
"24376",8638,2009,0,0,0,0
"24377",8675,2009,0,0,0,0
"24378",8685,2009,0,0,0,0
"24379",8758,2009,0,0,0,1
"24380",8770,2009,0,0,0,0
"24381",8832,2009,0,0,0,0
"24382",8849,2009,0,0,0,0
"24383",11001,2009,0,1,1,1
"24384",13001,2009,0,0,1,1
"24385",13006,2009,0,0,0,0
"24386",13030,2009,0,0,0,0
"24387",13042,2009,0,0,0,0
"24388",13052,2009,0,0,0,1
"24389",13062,2009,0,0,0,0
"24390",13074,2009,0,0,0,0
"24391",13140,2009,0,0,0,0
"24392",13160,2009,0,1,0,1
"24393",13188,2009,0,0,0,1
"24394",13212,2009,0,0,0,0
"24395",13222,2009,0,0,0,0
"24396",13244,2009,0,1,1,1
"24397",13248,2009,0,0,0,0
"24398",13268,2009,0,0,0,0
"24399",13300,2009,0,0,0,0
"24400",13430,2009,0,0,1,1
"24401",13433,2009,0,0,0,0
"24402",13440,2009,0,0,0,0
"24403",13442,2009,0,0,0,0
"24404",13458,2009,0,1,0,1
"24405",13468,2009,0,0,0,0
"24406",13473,2009,0,0,0,0
"24407",13490,2009,0,0,0,0
"24408",13549,2009,0,0,0,0
"24409",13580,2009,0,0,0,0
"24410",13600,2009,0,0,0,0
"24411",13620,2009,0,0,0,0
"24412",13647,2009,0,0,0,0
"24413",13650,2009,0,0,0,0
"24414",13654,2009,0,0,0,1
"24415",13655,2009,0,0,0,0
"24416",13657,2009,0,0,0,0
"24417",13667,2009,0,0,0,0
"24418",13670,2009,0,1,1,1
"24419",13673,2009,0,0,0,0
"24420",13683,2009,0,1,0,1
"24421",13688,2009,0,1,0,1
"24422",13744,2009,0,1,0,1
"24423",13760,2009,0,0,0,0
"24424",13780,2009,0,0,0,0
"24425",13810,2009,0,0,0,1
"24426",13836,2009,0,0,0,1
"24427",13838,2009,0,0,0,0
"24428",13873,2009,0,0,0,0
"24429",13894,2009,0,0,0,0
"24430",13989,2009,0,0,0,0
"24431",13990,2009,0,0,0,0
"24432",13991,2009,0,0,0,0
"24433",13992,2009,0,0,0,0
"24434",13993,2009,0,0,0,0
"24435",13994,2009,0,0,0,0
"24436",13995,2009,0,0,0,0
"24437",13996,2009,0,0,0,0
"24438",13997,2009,0,0,0,0
"24439",13998,2009,0,0,0,0
"24440",13999,2009,0,0,0,0
"24441",15001,2009,0,0,0,1
"24442",15022,2009,0,0,0,0
"24443",15047,2009,0,0,0,0
"24444",15051,2009,0,0,0,0
"24445",15087,2009,0,0,0,0
"24446",15090,2009,0,0,0,0
"24447",15092,2009,0,0,0,0
"24448",15097,2009,0,0,0,0
"24449",15104,2009,0,0,0,0
"24450",15106,2009,0,0,0,0
"24451",15109,2009,0,0,0,0
"24452",15114,2009,0,0,0,0
"24453",15131,2009,0,0,0,0
"24454",15135,2009,0,0,0,0
"24455",15162,2009,0,0,0,0
"24456",15172,2009,0,0,0,0
"24457",15176,2009,0,1,0,1
"24458",15180,2009,0,0,0,0
"24459",15183,2009,0,1,0,1
"24460",15185,2009,0,0,0,0
"24461",15187,2009,0,0,0,0
"24462",15189,2009,0,0,0,0
"24463",15204,2009,0,0,0,1
"24464",15212,2009,0,0,0,0
"24465",15215,2009,0,0,0,0
"24466",15218,2009,0,0,0,0
"24467",15223,2009,0,1,0,1
"24468",15224,2009,0,0,0,0
"24469",15226,2009,0,0,0,0
"24470",15232,2009,0,0,0,0
"24471",15236,2009,0,0,0,0
"24472",15238,2009,0,0,1,0
"24473",15244,2009,0,0,0,0
"24474",15248,2009,0,0,0,0
"24475",15272,2009,0,0,0,0
"24476",15276,2009,0,0,0,0
"24477",15293,2009,0,0,0,0
"24478",15296,2009,0,0,0,0
"24479",15299,2009,0,0,0,0
"24480",15317,2009,0,0,0,0
"24481",15322,2009,0,1,0,1
"24482",15325,2009,0,1,0,1
"24483",15332,2009,0,0,0,0
"24484",15362,2009,0,0,0,0
"24485",15367,2009,0,0,0,0
"24486",15368,2009,0,0,0,1
"24487",15377,2009,0,1,0,1
"24488",15380,2009,0,0,0,0
"24489",15401,2009,0,0,0,0
"24490",15403,2009,0,0,0,0
"24491",15407,2009,0,0,0,0
"24492",15425,2009,0,0,0,0
"24493",15442,2009,0,0,0,0
"24494",15455,2009,0,0,0,0
"24495",15464,2009,0,0,0,0
"24496",15466,2009,0,0,0,0
"24497",15469,2009,0,0,0,0
"24498",15476,2009,0,0,0,0
"24499",15480,2009,0,0,0,1
"24500",15491,2009,0,0,0,0
"24501",15494,2009,0,0,0,0
"24502",15500,2009,0,0,0,0
"24503",15507,2009,0,0,0,0
"24504",15511,2009,0,0,0,0
"24505",15514,2009,0,0,0,0
"24506",15516,2009,0,0,0,0
"24507",15518,2009,0,0,0,1
"24508",15522,2009,0,0,0,0
"24509",15531,2009,0,0,0,0
"24510",15533,2009,0,0,0,0
"24511",15537,2009,0,1,0,1
"24512",15542,2009,0,0,0,0
"24513",15550,2009,0,1,0,1
"24514",15550,2009,0,1,0,1
"24515",15550,2009,0,1,0,1
"24516",15572,2009,0,0,1,1
"24517",15580,2009,0,0,0,0
"24518",15599,2009,0,0,0,0
"24519",15600,2009,0,1,0,1
"24520",15621,2009,0,0,0,0
"24521",15632,2009,0,0,0,0
"24522",15638,2009,0,0,0,0
"24523",15646,2009,0,0,0,0
"24524",15660,2009,0,0,0,0
"24525",15664,2009,0,0,0,0
"24526",15667,2009,0,0,0,0
"24527",15673,2009,0,0,0,0
"24528",15676,2009,0,0,0,0
"24529",15681,2009,0,0,0,0
"24530",15686,2009,0,0,0,0
"24531",15690,2009,0,0,0,0
"24532",15693,2009,0,0,0,0
"24533",15696,2009,0,0,0,0
"24534",15720,2009,0,0,0,0
"24535",15723,2009,0,0,0,0
"24536",15740,2009,0,0,0,0
"24537",15753,2009,0,0,0,0
"24538",15755,2009,0,1,0,1
"24539",15757,2009,0,0,0,0
"24540",15759,2009,0,1,1,1
"24541",15761,2009,0,0,0,0
"24542",15762,2009,0,0,0,0
"24543",15763,2009,0,0,0,0
"24544",15764,2009,0,0,0,0
"24545",15774,2009,0,0,0,0
"24546",15776,2009,0,0,0,0
"24547",15778,2009,0,0,0,0
"24548",15790,2009,0,0,0,0
"24549",15798,2009,0,0,0,0
"24550",15804,2009,0,0,0,0
"24551",15806,2009,0,0,0,0
"24552",15808,2009,0,0,0,0
"24553",15810,2009,0,0,0,0
"24554",15814,2009,0,0,0,0
"24555",15816,2009,0,0,0,0
"24556",15820,2009,0,0,0,0
"24557",15822,2009,0,0,0,0
"24558",15832,2009,0,0,0,0
"24559",15835,2009,0,0,0,0
"24560",15837,2009,0,0,0,0
"24561",15839,2009,0,0,0,0
"24562",15842,2009,0,0,0,0
"24563",15861,2009,0,0,0,0
"24564",15879,2009,0,0,0,0
"24565",15897,2009,0,0,0,0
"24566",17001,2009,0,1,1,1
"24567",17013,2009,0,0,0,0
"24568",17042,2009,0,0,0,0
"24569",17050,2009,0,0,0,0
"24570",17088,2009,0,0,0,0
"24571",17174,2009,0,0,0,1
"24572",17272,2009,0,0,0,1
"24573",17380,2009,0,0,0,1
"24574",17388,2009,0,0,0,1
"24575",17433,2009,0,0,0,0
"24576",17442,2009,0,0,0,1
"24577",17444,2009,0,0,0,0
"24578",17446,2009,0,0,0,0
"24579",17486,2009,0,0,0,0
"24580",17495,2009,0,0,0,1
"24581",17513,2009,0,0,0,0
"24582",17524,2009,0,0,0,0
"24583",17541,2009,0,1,0,1
"24584",17614,2009,0,1,1,1
"24585",17616,2009,0,0,0,0
"24586",17653,2009,0,0,0,0
"24587",17662,2009,0,1,0,1
"24588",17665,2009,0,0,0,0
"24589",17777,2009,0,0,0,0
"24590",17867,2009,0,0,0,0
"24591",17873,2009,0,0,0,0
"24592",17877,2009,0,0,0,0
"24593",18001,2009,0,1,1,1
"24594",18029,2009,0,1,0,1
"24595",18094,2009,0,1,0,1
"24596",18150,2009,0,1,0,1
"24597",18205,2009,0,1,0,1
"24598",18247,2009,0,1,0,1
"24599",18256,2009,0,1,0,1
"24600",18410,2009,0,1,0,1
"24601",18460,2009,0,1,0,1
"24602",18479,2009,0,0,0,0
"24603",18592,2009,0,1,0,1
"24604",18610,2009,0,1,0,1
"24605",18753,2009,0,1,1,1
"24606",18756,2009,0,1,0,1
"24607",18765,2009,0,0,0,0
"24608",18785,2009,0,1,0,1
"24609",18860,2009,0,1,0,1
"24610",19001,2009,0,1,1,1
"24611",19022,2009,0,0,0,1
"24612",19050,2009,0,1,1,1
"24613",19075,2009,0,0,0,1
"24614",19100,2009,0,0,0,1
"24615",19110,2009,0,1,0,1
"24616",19130,2009,0,1,0,1
"24617",19137,2009,0,1,0,1
"24618",19142,2009,0,1,0,1
"24619",19212,2009,0,1,0,1
"24620",19256,2009,0,0,1,1
"24621",19290,2009,0,0,0,1
"24622",19300,2009,0,0,0,0
"24623",19318,2009,0,1,0,1
"24624",19355,2009,0,1,0,1
"24625",19364,2009,0,1,0,1
"24626",19392,2009,0,0,0,0
"24627",19397,2009,0,0,0,1
"24628",19418,2009,0,1,0,1
"24629",19450,2009,0,0,0,0
"24630",19455,2009,0,1,0,1
"24631",19473,2009,0,1,0,1
"24632",19513,2009,0,0,0,0
"24633",19517,2009,0,1,0,1
"24634",19532,2009,0,1,1,1
"24635",19533,2009,0,1,0,1
"24636",19548,2009,0,1,0,1
"24637",19573,2009,0,0,0,1
"24638",19585,2009,0,1,0,1
"24639",19622,2009,0,0,0,0
"24640",19693,2009,0,0,0,0
"24641",19698,2009,0,1,1,1
"24642",19701,2009,0,0,0,1
"24643",19743,2009,0,1,0,1
"24644",19760,2009,0,0,0,0
"24645",19780,2009,0,1,0,1
"24646",19785,2009,0,0,0,0
"24647",19807,2009,0,0,0,0
"24648",19809,2009,0,1,0,1
"24649",19821,2009,0,1,0,1
"24650",19824,2009,0,1,1,1
"24651",19845,2009,0,0,0,0
"24652",20001,2009,0,0,1,1
"24653",20011,2009,0,0,1,1
"24654",20013,2009,0,0,0,0
"24655",20032,2009,0,0,0,0
"24656",20045,2009,0,0,1,1
"24657",20060,2009,0,0,0,0
"24658",20175,2009,0,0,0,1
"24659",20178,2009,0,0,0,1
"24660",20228,2009,0,0,1,1
"24661",20238,2009,0,0,0,0
"24662",20250,2009,0,0,0,1
"24663",20295,2009,0,0,0,0
"24664",20310,2009,0,1,0,1
"24665",20383,2009,0,0,0,0
"24666",20400,2009,0,0,0,0
"24667",20443,2009,0,0,0,0
"24668",20517,2009,0,0,0,1
"24669",20550,2009,0,0,0,1
"24670",20570,2009,0,0,0,0
"24671",20614,2009,0,0,0,0
"24672",20621,2009,0,0,0,0
"24673",20710,2009,0,0,0,1
"24674",20750,2009,0,0,0,0
"24675",20770,2009,0,0,0,1
"24676",20787,2009,0,0,0,0
"24677",23001,2009,0,0,1,1
"24678",23068,2009,0,0,0,1
"24679",23079,2009,0,0,0,0
"24680",23090,2009,0,0,0,0
"24681",23162,2009,0,0,0,1
"24682",23168,2009,0,0,0,0
"24683",23182,2009,0,0,1,1
"24684",23189,2009,0,0,0,0
"24685",23300,2009,0,0,0,0
"24686",23350,2009,0,0,0,1
"24687",23417,2009,0,0,0,1
"24688",23419,2009,0,0,0,1
"24689",23464,2009,0,0,0,0
"24690",23466,2009,0,1,1,1
"24691",23500,2009,0,0,0,0
"24692",23555,2009,0,0,0,1
"24693",23570,2009,0,0,0,0
"24694",23574,2009,0,0,0,0
"24695",23580,2009,0,1,1,1
"24696",23586,2009,0,0,0,0
"24697",23660,2009,0,0,0,0
"24698",23670,2009,0,0,0,0
"24699",23672,2009,0,0,0,1
"24700",23675,2009,0,0,0,0
"24701",23678,2009,0,0,0,0
"24702",23682,2009,0,0,0,0
"24703",23686,2009,0,0,0,1
"24704",23807,2009,1,1,1,1
"24705",23815,2009,0,0,0,0
"24706",23855,2009,0,0,0,1
"24707",25001,2009,0,0,0,0
"24708",25019,2009,0,0,0,0
"24709",25035,2009,0,0,0,0
"24710",25040,2009,0,0,0,0
"24711",25053,2009,0,0,0,1
"24712",25086,2009,0,0,0,0
"24713",25095,2009,0,0,0,0
"24714",25099,2009,0,0,0,0
"24715",25120,2009,0,1,0,1
"24716",25123,2009,0,0,0,0
"24717",25126,2009,0,0,0,0
"24718",25148,2009,0,0,0,0
"24719",25151,2009,0,0,0,0
"24720",25154,2009,0,0,0,0
"24721",25168,2009,0,0,0,0
"24722",25175,2009,0,0,0,0
"24723",25178,2009,0,0,0,0
"24724",25181,2009,0,0,0,0
"24725",25183,2009,0,0,0,0
"24726",25200,2009,0,0,0,0
"24727",25214,2009,0,0,0,0
"24728",25224,2009,0,0,0,0
"24729",25245,2009,0,0,0,0
"24730",25258,2009,0,0,0,0
"24731",25260,2009,0,0,0,0
"24732",25269,2009,0,0,0,0
"24733",25279,2009,0,0,0,0
"24734",25281,2009,0,0,0,0
"24735",25286,2009,0,0,0,0
"24736",25288,2009,0,0,0,0
"24737",25290,2009,0,0,1,1
"24738",25293,2009,0,0,0,0
"24739",25295,2009,0,0,0,0
"24740",25297,2009,0,0,0,0
"24741",25299,2009,0,0,0,0
"24742",25307,2009,0,1,0,1
"24743",25312,2009,0,0,0,0
"24744",25317,2009,0,0,0,0
"24745",25320,2009,0,0,0,0
"24746",25322,2009,0,0,0,0
"24747",25324,2009,0,0,0,0
"24748",25326,2009,0,0,0,0
"24749",25328,2009,0,0,0,0
"24750",25335,2009,0,0,0,0
"24751",25339,2009,0,0,0,0
"24752",25368,2009,0,0,0,0
"24753",25372,2009,0,1,0,1
"24754",25377,2009,0,0,0,0
"24755",25386,2009,0,0,0,0
"24756",25394,2009,0,0,0,0
"24757",25394,2009,0,0,0,0
"24758",25398,2009,0,0,0,0
"24759",25402,2009,0,0,0,0
"24760",25407,2009,0,0,0,0
"24761",25426,2009,0,0,0,0
"24762",25430,2009,0,0,0,0
"24763",25436,2009,0,0,0,0
"24764",25438,2009,0,0,0,0
"24765",25473,2009,0,0,0,0
"24766",25483,2009,0,0,0,0
"24767",25486,2009,0,0,0,0
"24768",25488,2009,0,0,0,0
"24769",25489,2009,0,0,0,0
"24770",25491,2009,0,0,0,0
"24771",25506,2009,0,1,0,1
"24772",25513,2009,0,0,0,0
"24773",25518,2009,0,0,1,0
"24774",25524,2009,0,0,0,0
"24775",25530,2009,0,0,0,0
"24776",25535,2009,0,0,0,0
"24777",25572,2009,0,0,0,0
"24778",25580,2009,0,0,0,0
"24779",25592,2009,0,0,0,0
"24780",25594,2009,0,0,0,0
"24781",25596,2009,0,0,0,0
"24782",25599,2009,0,0,0,0
"24783",25612,2009,0,0,0,0
"24784",25645,2009,0,0,0,0
"24785",25649,2009,0,0,0,1
"24786",25653,2009,0,0,0,0
"24787",25658,2009,0,0,0,0
"24788",25662,2009,0,0,0,1
"24789",25718,2009,0,0,0,0
"24790",25736,2009,0,0,0,0
"24791",25740,2009,0,0,0,0
"24792",25743,2009,0,0,0,0
"24793",25745,2009,0,0,0,0
"24794",25754,2009,0,0,1,1
"24795",25758,2009,0,0,0,0
"24796",25769,2009,0,0,0,0
"24797",25772,2009,0,0,0,0
"24798",25777,2009,0,0,0,0
"24799",25779,2009,0,0,0,0
"24800",25781,2009,0,0,0,0
"24801",25785,2009,0,0,0,0
"24802",25793,2009,0,0,0,0
"24803",25797,2009,0,0,0,0
"24804",25799,2009,0,0,0,0
"24805",25805,2009,0,0,1,0
"24806",25807,2009,0,0,0,0
"24807",25815,2009,0,0,0,0
"24808",25817,2009,0,0,0,0
"24809",25823,2009,0,0,0,0
"24810",25839,2009,0,0,0,0
"24811",25841,2009,0,0,0,0
"24812",25843,2009,0,0,0,0
"24813",25845,2009,0,0,0,0
"24814",25851,2009,0,0,0,0
"24815",25862,2009,0,0,0,0
"24816",25867,2009,0,0,0,0
"24817",25871,2009,0,0,0,0
"24818",25873,2009,0,0,0,0
"24819",25875,2009,0,0,0,0
"24820",25878,2009,0,0,0,0
"24821",25885,2009,0,0,0,0
"24822",25898,2009,0,0,0,0
"24823",25899,2009,0,0,0,0
"24824",25999,2009,0,0,0,0
"24825",27001,2009,0,1,0,1
"24826",27006,2009,0,0,0,0
"24827",27025,2009,0,0,0,1
"24828",27050,2009,0,0,0,0
"24829",27073,2009,0,0,0,1
"24830",27075,2009,0,1,0,1
"24831",27077,2009,0,0,1,0
"24832",27082,2009,0,0,0,0
"24833",27086,2009,0,0,0,0
"24834",27099,2009,0,1,0,1
"24835",27135,2009,0,0,1,1
"24836",27150,2009,0,1,0,1
"24837",27160,2009,0,0,0,1
"24838",27205,2009,0,0,0,1
"24839",27245,2009,0,1,0,1
"24840",27250,2009,0,0,0,1
"24841",27361,2009,0,0,0,1
"24842",27372,2009,0,0,0,0
"24843",27413,2009,0,0,0,1
"24844",27415,2009,0,0,0,0
"24845",27425,2009,0,1,0,1
"24846",27430,2009,0,0,1,1
"24847",27450,2009,0,0,0,0
"24848",27491,2009,0,1,0,1
"24849",27495,2009,0,0,0,0
"24850",27580,2009,0,0,0,0
"24851",27600,2009,0,0,0,0
"24852",27615,2009,0,1,0,1
"24853",27660,2009,0,1,0,1
"24854",27745,2009,0,0,0,0
"24855",27787,2009,0,0,1,1
"24856",27800,2009,0,0,0,0
"24857",27810,2009,0,0,0,1
"24858",27999,2009,0,0,0,0
"24859",41001,2009,0,1,1,1
"24860",41006,2009,0,0,0,0
"24861",41013,2009,0,0,0,0
"24862",41016,2009,0,1,0,1
"24863",41020,2009,0,1,0,1
"24864",41026,2009,0,0,0,0
"24865",41069,2009,0,0,0,0
"24866",41078,2009,0,1,0,1
"24867",41132,2009,0,1,0,1
"24868",41206,2009,0,1,0,1
"24869",41244,2009,0,0,0,0
"24870",41298,2009,0,1,1,1
"24871",41306,2009,0,0,0,0
"24872",41319,2009,0,1,0,1
"24873",41349,2009,0,1,0,1
"24874",41350,2009,0,0,0,0
"24875",41357,2009,0,1,0,1
"24876",41359,2009,0,1,0,1
"24877",41378,2009,0,0,0,0
"24878",41396,2009,0,0,0,0
"24879",41483,2009,0,0,0,0
"24880",41503,2009,0,0,0,0
"24881",41518,2009,0,0,0,0
"24882",41524,2009,0,0,0,0
"24883",41530,2009,0,0,0,0
"24884",41548,2009,0,0,1,0
"24885",41551,2009,0,1,1,1
"24886",41615,2009,0,1,0,1
"24887",41660,2009,0,0,0,0
"24888",41668,2009,0,1,1,1
"24889",41676,2009,0,0,0,0
"24890",41770,2009,0,0,0,0
"24891",41791,2009,0,0,0,0
"24892",41797,2009,0,0,0,1
"24893",41799,2009,0,1,0,1
"24894",41801,2009,0,0,0,0
"24895",41807,2009,0,0,0,0
"24896",41872,2009,0,0,0,0
"24897",41885,2009,0,0,0,0
"24898",44001,2009,1,1,1,1
"24899",44035,2009,0,0,0,1
"24900",44078,2009,0,1,0,1
"24901",44090,2009,0,0,1,1
"24902",44098,2009,0,0,0,1
"24903",44110,2009,0,1,0,1
"24904",44279,2009,0,1,0,1
"24905",44378,2009,0,0,0,1
"24906",44420,2009,0,0,0,0
"24907",44430,2009,0,1,1,1
"24908",44560,2009,0,0,0,1
"24909",44650,2009,0,0,0,1
"24910",44847,2009,0,0,0,1
"24911",44855,2009,0,0,0,0
"24912",44874,2009,0,0,0,1
"24913",44997,2009,0,0,0,0
"24914",44998,2009,0,0,0,0
"24915",44999,2009,0,0,0,0
"24916",47001,2009,0,0,1,1
"24917",47030,2009,0,0,0,0
"24918",47053,2009,0,0,0,1
"24919",47058,2009,0,0,0,1
"24920",47161,2009,0,0,0,0
"24921",47170,2009,0,0,0,0
"24922",47189,2009,0,0,0,1
"24923",47205,2009,0,0,0,0
"24924",47245,2009,0,0,0,1
"24925",47258,2009,0,0,0,0
"24926",47268,2009,0,0,0,1
"24927",47288,2009,0,0,0,1
"24928",47318,2009,0,0,0,0
"24929",47460,2009,0,0,0,0
"24930",47541,2009,0,0,0,0
"24931",47545,2009,0,0,0,0
"24932",47551,2009,0,0,0,0
"24933",47555,2009,0,0,0,1
"24934",47570,2009,0,0,0,1
"24935",47605,2009,0,0,0,0
"24936",47660,2009,0,0,0,0
"24937",47675,2009,0,0,0,0
"24938",47692,2009,0,0,0,0
"24939",47703,2009,0,0,0,0
"24940",47707,2009,0,0,1,0
"24941",47720,2009,0,0,0,0
"24942",47745,2009,0,0,0,0
"24943",47745,2009,0,0,0,0
"24944",47745,2009,0,0,0,0
"24945",47745,2009,0,0,0,0
"24946",47745,2009,0,0,0,0
"24947",47745,2009,0,0,0,0
"24948",47798,2009,0,0,0,0
"24949",47960,2009,0,0,0,0
"24950",47980,2009,0,0,0,1
"24951",47998,2009,0,0,0,0
"24952",47999,2009,0,0,0,0
"24953",50001,2009,0,1,1,1
"24954",50006,2009,0,1,0,1
"24955",50110,2009,0,0,0,0
"24956",50110,2009,0,0,0,0
"24957",50124,2009,0,0,0,0
"24958",50150,2009,0,0,0,1
"24959",50223,2009,0,1,0,1
"24960",50226,2009,0,0,0,0
"24961",50245,2009,0,0,0,0
"24962",50251,2009,0,1,0,1
"24963",50270,2009,0,1,0,1
"24964",50287,2009,0,1,0,1
"24965",50313,2009,0,1,1,1
"24966",50318,2009,0,1,0,1
"24967",50325,2009,0,1,0,1
"24968",50330,2009,0,1,0,1
"24969",50350,2009,0,1,0,1
"24970",50370,2009,0,1,0,1
"24971",50400,2009,0,1,0,1
"24972",50450,2009,1,1,1,1
"24973",50568,2009,0,1,0,1
"24974",50573,2009,1,0,1,1
"24975",50577,2009,0,1,0,1
"24976",50590,2009,0,1,0,1
"24977",50606,2009,0,1,0,1
"24978",50680,2009,0,0,0,1
"24979",50683,2009,0,1,0,1
"24980",50686,2009,0,0,0,0
"24981",50689,2009,0,1,1,1
"24982",50711,2009,0,1,0,1
"24983",50999,2009,0,0,0,0
"24984",52001,2009,0,1,1,1
"24985",52019,2009,0,0,0,0
"24986",52022,2009,0,1,0,1
"24987",52036,2009,0,0,0,0
"24988",52051,2009,0,0,0,0
"24989",52079,2009,0,1,1,1
"24990",52083,2009,0,0,0,0
"24991",52110,2009,0,0,0,0
"24992",52203,2009,0,0,0,0
"24993",52207,2009,0,0,0,0
"24994",52210,2009,0,0,1,0
"24995",52215,2009,0,1,0,1
"24996",52224,2009,0,0,0,0
"24997",52227,2009,0,1,0,1
"24998",52233,2009,0,1,0,1
"24999",52240,2009,0,1,0,1
"25000",52250,2009,0,1,0,1
"25001",52254,2009,0,0,0,0
"25002",52256,2009,0,0,1,0
"25003",52258,2009,0,0,0,0
"25004",52260,2009,0,0,0,0
"25005",52287,2009,0,0,0,0
"25006",52317,2009,0,1,0,1
"25007",52320,2009,0,0,0,0
"25008",52323,2009,0,0,0,0
"25009",52352,2009,0,0,0,0
"25010",52354,2009,0,0,0,0
"25011",52356,2009,0,1,1,1
"25012",52378,2009,0,0,0,0
"25013",52381,2009,0,0,0,0
"25014",52385,2009,0,0,0,0
"25015",52390,2009,0,0,0,0
"25016",52399,2009,0,0,0,0
"25017",52405,2009,0,0,1,0
"25018",52411,2009,0,0,0,0
"25019",52418,2009,0,0,0,0
"25020",52427,2009,0,1,0,1
"25021",52435,2009,0,1,0,1
"25022",52473,2009,0,0,1,1
"25023",52480,2009,0,0,0,0
"25024",52490,2009,0,1,1,1
"25025",52506,2009,0,0,0,0
"25026",52520,2009,0,0,0,0
"25027",52540,2009,0,0,1,0
"25028",52560,2009,0,0,0,0
"25029",52565,2009,0,1,0,1
"25030",52573,2009,0,1,0,1
"25031",52585,2009,0,1,0,1
"25032",52612,2009,0,1,1,1
"25033",52621,2009,0,1,0,1
"25034",52678,2009,0,1,0,1
"25035",52683,2009,0,0,0,1
"25036",52685,2009,0,0,1,0
"25037",52687,2009,0,0,0,0
"25038",52693,2009,0,0,0,0
"25039",52694,2009,0,0,0,0
"25040",52696,2009,0,0,0,0
"25041",52699,2009,0,1,0,1
"25042",52720,2009,0,0,0,1
"25043",52786,2009,0,0,1,0
"25044",52788,2009,0,0,1,0
"25045",52835,2009,0,1,1,1
"25046",52838,2009,0,0,0,1
"25047",52885,2009,0,0,0,0
"25048",54001,2009,0,0,1,1
"25049",54003,2009,0,0,0,1
"25050",54051,2009,0,0,0,0
"25051",54099,2009,0,0,0,0
"25052",54109,2009,0,0,0,0
"25053",54125,2009,0,0,0,1
"25054",54128,2009,0,0,0,0
"25055",54172,2009,0,0,0,0
"25056",54174,2009,0,0,0,1
"25057",54206,2009,0,1,0,1
"25058",54223,2009,0,0,0,0
"25059",54239,2009,0,1,0,1
"25060",54245,2009,0,0,0,0
"25061",54250,2009,0,1,0,1
"25062",54261,2009,0,0,0,1
"25063",54313,2009,0,0,0,0
"25064",54344,2009,0,1,0,1
"25065",54347,2009,0,0,0,1
